state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,randomized_order
,0,"['netflix', 'netflix']",0,0,2020-06-12 03:04:24+00:00,1.2712771412384686e+18,"¡My Quarantine is like this!
🐰🔮💫❤️💸 #tiktok #netflix #viral @AlejandroTwIOD @ Netflix https://t.co/t29js7IuQF",1.0,2171961940.0,AlejandroTwIOD,0.0,0.0,"[[[-101.833743, 20.8633521], [-101.369059, 20.8633521], [-101.369059, 21.3327681], [-101.833743, 21.3327681]]]",Mexico,"León, Guanajuato",city,0.4870389808431911
,['beach'],0,0,['social distancing'],2020-03-14 22:52:09+00:00,1.2389611410591457e+18,@lennycurry Have you seen the beach today? 0 social distancing is going on 😂,0.0,1463743201.0,Ebreo_Travels,0.0,2.0,"[[[-104.053515, 39.9997506], [-95.30829, 39.9997506], [-95.30829, 43.001708], [-104.053515, 43.001708]]]",United States,"Nebraska, USA",admin,0.17335940182138598
,0,['watching'],0,0,2020-01-14 05:32:31+00:00,1.216956236790489e+18,Raise your hand if you've left the Superdome to party on Bourbon Street after watching your alma mater win a nation… https://t.co/QGVd91adFE,1.0,179228653.0,unc8689,0.0,3.0,"[[[-82.434848, 34.687331], [-82.249689, 34.687331], [-82.249689, 34.904552], [-82.434848, 34.904552]]]",United States,"Greenville, SC",city,0.8178827984637159
,0,['watching'],0,0,2020-02-25 22:13:30+00:00,1.2324284336295772e+18,"after watching hometowns, i realized that the true test for any mans of mine wouldnt be to meet my family, it would… https://t.co/xQ7YWSji77",0.0,549747583.0,bj_barrett1,1.0,11.0,,,,,0.557953661659891
,['gym'],['cooking'],0,0,2020-07-13 14:49:27+00:00,1.2826885957996012e+18,..@raysmith2297 You remember this haha we had that gym jumping!! @emmanuelmudiay was cooking and @Heat_Check11 was… https://t.co/PvczIiYgZU,0.0,34865699.0,CoachRjayBarsh,0.0,4.0,,,,,0.0978586804697695
,0,['watch'],0,0,2020-03-19 21:05:02+00:00,1.2407461234610463e+18,"Well it’s Thursday, we should be getting pumped for our drive up to Norman to watch some baseball. Instead we just… https://t.co/uxR8GUile7",0.0,394588112.0,laststandhats,5.0,56.0,"[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]",United States,"Austin, TX",city,0.776659999730307
,0,['watched'],0,0,2020-01-28 23:39:45+00:00,1.2223032781275996e+18,"@robinskyleigh Yes, watched it live in my 9th grade history class.",1.0,23392187.0,sonyarodri29,0.0,1.0,,,,,0.8678896681300581
,0,"['watches', 'watching']",0,0,2020-01-25 19:05:29+00:00,1.2211470946704384e+18,"I hope to be the parent one day that watches my kids play and All I say is simply, “I love watching you play!” If w… https://t.co/wU97gCkdgd",0.0,43166931.0,CoachJenny_UNC,8.0,69.0,"[[[-104.832358, 40.374596], [-104.638594, 40.374596], [-104.638594, 40.454395], [-104.832358, 40.454395]]]",United States,"Greeley, CO",city,0.44212405225954493
,0,['watching'],0,0,2020-04-06 19:55:18+00:00,1.247251556359168e+18,@stuartmauney I understand and have done it both ways. I much prefer Friday and watching the cut line while more ar… https://t.co/CLzNAmsvk8,0.0,179228653.0,unc8689,0.0,3.0,,,,,0.217305329726225
,0,['watch'],0,0,2020-07-10 09:44:25+00:00,1.2815246692338196e+18,A severe thunderstorm watch has been issued for parts of Kansas until 10 AM CDT https://t.co/rjsbpqw02J,0.0,2544250500.0,NWSSevereTstorm,3.0,4.0,"[[[-102.051769, 36.9931101], [-94.588081, 36.9931101], [-94.588081, 40.003282], [-102.051769, 40.003282]]]",United States,"Kansas, USA",admin,0.78998105375228
,0,['watch'],0,0,2020-02-18 01:05:30+00:00,1.229572616391803e+18,@NotYourFlyGurl That was horrible to watch. 😰 Just praying that Newman is ok but I don't have a good feeling about it.,1.0,24506251.0,jeniorosouhoh,0.0,1.0,,,,,0.21599424922210297
,0,['beers'],0,0,2020-02-20 21:31:06+00:00,1.2306058216894833e+18,"@Dlret1 @davidpollack47 I love shuffleboard!!!! Especially when you've had a few beers, then it gets even more fun!",0.0,24506251.0,jeniorosouhoh,0.0,0.0,,,,,0.826484097341964
,0,['watch'],0,0,2020-04-03 00:35:20+00:00,1.2458724776469094e+18,"Lord Jesus,  watch over Our Great @POTUS  ! https://t.co/FQN6pMLBo6",0.0,238972609.0,Schekkky,0.0,0.0,,,,,0.5270798005148021
,0,['facetime'],0,0,2020-02-08 02:05:28+00:00,1.2259638289424302e+18,"@mello I vote we set a night aside. FaceTime, and rate it as we go. Heck we can even stream it.",0.0,394588112.0,laststandhats,0.0,1.0,"[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]",United States,"Austin, TX",city,0.7410465413541709
,0,['watched'],0,0,2020-06-11 20:04:01+00:00,1.2711713473060454e+18,"@evildex Ikr? When i watched Voy, i had to remind myself, I'm already Janeway's age when they started 😭",1.0,269144055.0,thedekya,0.0,1.0,,,,,0.25746637805781397
,0,['watch'],0,0,2020-05-07 16:50:58+00:00,1.2584391926918717e+18,"This is why i don't watch the show, it's disgusting because it exploits ppl. Rly!? TLC is awful",0.0,269144055.0,thedekya,0.0,0.0,,,,,0.989772548675279
,0,['watching'],0,0,2020-04-12 07:53:57+00:00,1.249244349449134e+18,"what i'm watching: Ozark, After Life, and the Tiger Guy show",1.0,29167518.0,rockdekorose,0.0,0.0,,,,,0.30873577069212205
,0,['watch'],0,0,2020-07-10 19:07:01+00:00,1.2816662540218655e+18,"A severe thunderstorm watch has been issued for parts of MT, ND, SD, WY until 9 PM MDT https://t.co/aUU2aIkY6u",0.0,2544250500.0,NWSSevereTstorm,16.0,17.0,"[[[-104.048915, 45.935021], [-96.554508, 45.935021], [-96.554508, 49.000693], [-104.048915, 49.000693]]]",United States,"North Dakota, USA",admin,0.724327383722164
,0,['cooking'],0,0,2020-03-03 19:24:02+00:00,1.234922500829655e+18,Stay tuned for upcoming cooking classes with Dan and Ellie Ansotegui! #txikiteoboise #CookingDiary https://t.co/hnHiEoOmwN,0.0,9.692624766959739e+17,txikiteoboise,2.0,11.0,,,,,0.813909468107453
,0,"['hbo', 'watch']",0,0,2020-02-21 23:44:54+00:00,1.2310018850012078e+18,"@AnnagatorB @WestworldHBO this is why we need to find someone with a HBO account, I need to watch it",0.0,434417565.0,Jacob_Scholl,0.0,1.0,,,,,0.4611026395059071
,0,['netflix'],0,0,2020-03-30 07:17:19+00:00,1.24452408658944e+18,Also Dracula on Netflix????? Bad. And it should feel bad,1.0,117225375.0,RendertheBooty,0.0,2.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.136928678512338
,0,['beer'],0,0,2020-02-11 02:26:21+00:00,1.2270562449906442e+18,"Cincinnati has a long beer history—and we’ve been more than willing to explore it, sip by sip. From its German root… https://t.co/J6SjlTBaY8",0.0,18755507.0,LunaticAtLarge,0.0,1.0,,,,,0.8229907886403101
,0,['watched'],0,0,2020-02-14 19:19:52+00:00,1.2283984681898926e+18,"@LukeHolland She’s really taken a beating, I’ve watched you bang her out so many times and she never minds.

I thin… https://t.co/13FVAijG58",0.0,16821503.0,tellesmith,5.0,98.0,"[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]]",United States,"Virginia, USA",admin,0.0835284099150271
,0,"['whiskey', 'beer', 'wine']",0,0,2020-03-12 01:54:03+00:00,1.237919754893103e+18,"Sure, Tennessee's whiskey roots run deep, but in @visitfranklin, you can now explore its beer and wine culture, too… https://t.co/pZjpUvmOGv",0.0,18755507.0,LunaticAtLarge,1.0,6.0,,,,,0.7942274679201541
,0,['watched'],0,0,2020-02-03 21:36:18+00:00,1.2244465396254024e+18,@klranck Thanks @klranck ! I am glad you watched it!,0.0,1019972552.0,OSweetMurph,0.0,2.0,,,,,0.442415879540197
,['shopping'],['whiskey'],0,0,2020-06-29 18:29:03+00:00,1.277670432099971e+18,"From whiskey to shopping, there's a whole lot to do this summer on Nolensville's new U.S. Route 31A near… https://t.co/dWjrwPac2F",0.0,18755507.0,LunaticAtLarge,4.0,6.0,,,,,0.62396022094962
,0,['cooking'],0,0,2020-01-14 00:26:14+00:00,1.2168791562537492e+18,"Hey I'm just cooking here. Go ahead and relax, have a seat #TrashOf626 https://t.co/mI1O95jYmI",1.0,29167518.0,rockdekorose,0.0,0.0,,,,,0.9419220575556541
,0,['ps4'],0,0,2020-05-09 01:24:43+00:00,1.258930868640379e+18,@WilliamBClark3 @WeirisDK I want to play the show sooooo badly but I’m not getting a PS4 for it.,0.0,319991727.0,jordankmccall,0.0,1.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.0373123201495016
,['shopping'],['cleaning'],0,0,2020-05-18 00:12:04+00:00,1.2621740746896056e+18,The employee dancing while cleaning the shopping cart touched by Shelly Lewis is the best thing! https://t.co/VeS22UdBji,0.0,16430930.0,Thomg57,0.0,3.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.5358147986873429
,0,['watch'],0,0,2020-07-09 02:32:47+00:00,1.2810536571154227e+18,Finally get to watch Garbage of the Internet on a flat screen LIKE IT DESERVES https://t.co/NnHOBqn9Kv,1.0,50811111.0,Moite_Squib,1.0,7.0,,,,,0.119897937888283
,0,0,0,['online learning'],2020-07-13 19:00:31+00:00,1.2827517803387535e+18,Enrollment for Boise School Districts's online learning program starts today https://t.co/QHyWaPC9cz https://t.co/knAFfPRyRj,0.0,549411147.0,IdahoNews6,0.0,1.0,,,,,0.708799098809961
,0,['watch'],0,0,2020-07-13 17:48:10+00:00,1.282733571422204e+18,@KyleVarnell Hurt to watch that but it is the start so I respect it,0.0,33676766.0,TheChrisRubio,0.0,4.0,,,,,0.429722591158427
,0,['cooked'],0,0,2020-06-09 21:43:59+00:00,1.2704717305536963e+18,Smells good 🍪 Dunno how it tastes yet. Or if it's cooked yet 👀 https://t.co/tTs2D5psX8,1.0,269144055.0,thedekya,0.0,0.0,,,,,0.8126314962486629
,0,['delivered'],0,0,2020-03-19 15:06:40+00:00,1.240655939004502e+18,"Just a reminder: You can get all my blog posts delivered in full to your inbox, and it doesn't cost you a thing! Ad… https://t.co/i9nKeDDuIb",0.0,18755507.0,LunaticAtLarge,0.0,2.0,,,,,0.533449099833449
,0,['wine'],0,0,2020-02-14 08:13:32+00:00,1.2282307825204224e+18,"@ShepardAmbellas @QinWoo has pointed out so eloquently this is nothing more than drunk, red wine barf.",0.0,17977270.0,WintonDupree,0.0,1.0,"[[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]]",United States,"Colorado, USA",admin,0.162645672474888
,0,"['watch', 'watched']",0,0,2020-06-13 17:05:59+00:00,1.2718513214532116e+18,"The Half of It is rly good. Watch it, friends-who-have-not-watched-it https://t.co/hzFVRbua4a",1.0,269144055.0,thedekya,0.0,0.0,,,,,0.9561632256165999
,0,"['watching', 'watch']",0,0,2020-06-10 16:19:07+00:00,1.270752362307752e+18,"""I'm not doing exactly what you are watching me do."" How does anyone watch this guy? https://t.co/uELMGKcQpK",0.0,179228653.0,unc8689,0.0,0.0,,,,,0.978271476655203
,0,['netflix'],0,0,2020-03-25 01:17:48+00:00,1.2426216753943675e+18,I just started Tiger King on Netflix and I’m both incredibly alarmed and incredibly interested in what I’m seeing,1.0,434417565.0,Jacob_Scholl,1.0,2.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.335409067112015
,0,['watching'],0,0,2020-06-25 23:37:26+00:00,1.2762984874626744e+18,@zinoman Imagine almost 40 years of watching deserving friends and colleagues be passed over by 'the powers that be… https://t.co/dXi17CbxmZ,0.0,15940644.0,LouisJohnson,0.0,1.0,"[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]",United States,"Denver, CO",city,0.851822028851143
,0,['watching'],0,0,2020-06-08 14:22:57+00:00,1.269998352461992e+18,@CommutingStew @MadamSecretary @TeaLeoni @erichbergen I. Can't. Stop. Watching. It's my favorite show. And she is m… https://t.co/vohDTBGTB5,1.0,24506251.0,jeniorosouhoh,0.0,1.0,,,,,0.0249853605743097
,0,['watching'],0,0,2020-06-19 13:25:01+00:00,1.2739700388740751e+18,You are watching first hand the war between the seed of the serpent and the seed of the woman.  Satan had a son. Th… https://t.co/3NNH0yQNvP,0.0,529559476.0,macwizer,0.0,0.0,"[[[-117.243028, 41.987982], [-111.0434969, 41.987982], [-111.0434969, 49.001121], [-117.243028, 49.001121]]]",United States,"Idaho, USA",admin,0.903794021761999
,['restaurant'],['watching'],0,0,2020-07-13 17:19:17+00:00,1.2827263039766774e+18,my brother works in a restaurant in boise and it has been very fucking terrifying watching him and my mom shift fro… https://t.co/BchuEZTH4L,1.0,1.1658160904394998e+18,dylaneelisabeth,0.0,3.0,"[[[-117.243028, 41.987982], [-111.0434969, 41.987982], [-111.0434969, 49.001121], [-117.243028, 49.001121]]]",United States,"Idaho, USA",admin,0.47701573626648297
,['drink'],0,0,['drink'],2020-01-20 06:08:10+00:00,1.2191395341237576e+18,Don’t drink and drive.,0.0,2332553154.0,aleahmen,5.0,32.0,,,,,0.45389572598236894
,0,['watching'],0,0,2020-06-17 20:37:51+00:00,1.2733541896456397e+18,@RobbieGramer @Acosta It's funny watching the bots swarm when propaganda triggers them,0.0,17977270.0,WintonDupree,0.0,0.0,,,,,0.257060247399028
,['game'],['watching'],0,0,2020-05-27 22:57:47+00:00,1.2657792610064015e+18,@JasonCZacher I was watching and when they scrubbed it I felt like a little leaguer who had a game rained out.,0.0,179228653.0,unc8689,0.0,1.0,,,,,0.38313464248119206
,0,['watch'],0,0,2020-07-05 15:27:39+00:00,1.2797991078176236e+18,@hiimawkward247 She just wants to watch with you! 🤣,0.0,24506251.0,jeniorosouhoh,0.0,1.0,,,,,0.241568346425985
,0,['watch'],0,0,2020-06-28 20:04:27+00:00,1.2773320522499932e+18,A tornado watch has been issued for parts of North Dakota until 10 PM CDT https://t.co/KdcmmWh3Fr,0.0,2544227706.0,NWStornado,61.0,112.0,"[[[-104.048915, 45.935021], [-96.554508, 45.935021], [-96.554508, 49.000693], [-104.048915, 49.000693]]]",United States,"North Dakota, USA",admin,0.238101082057871
,0,['watch'],0,0,2020-03-13 01:54:14+00:00,1.2382821882289316e+18,Time to watch every 30 for 30 on the @espn + app 🤷🏽‍♂️ #ESPN #30For30,1.0,158587913.0,DuncanRobertwin,0.0,3.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.42736842589522206
,0,['watch'],0,0,2020-05-08 04:29:20+00:00,1.258614940736213e+18,Must watch tomorrow! https://t.co/hkXyDM2n86,1.0,269144055.0,thedekya,0.0,1.0,,,,,0.670174452941105
,0,['watching'],0,0,2020-06-30 15:12:17+00:00,1.2779833033462088e+18,@taymcilvena Omg I’ve been watching Buffy again lately,1.0,4404258912.0,mergsquebeck,0.0,1.0,,,,,0.268596131120381
,0,['watching'],0,0,2020-04-01 16:19:08+00:00,1.2453852168410194e+18,@janFtravels Keep watching. It just keeps getting more bizarre. And you're right ~ they're ALL a bunch of crooks. N… https://t.co/6OQIjdrNuN,1.0,24506251.0,jeniorosouhoh,0.0,0.0,,,,,0.541843208340072
,0,['baked'],0,0,2020-03-12 04:44:34+00:00,1.2379626677105418e+18,"@squidcondom IL eat mushrooms cuz I eat psychedelic mushrooms, but pineapple?! 😲
Do you also put Sour Cream on your baked potato?!?! 😳",0.0,3246544268.0,TheEndOfDays208,0.0,0.0,,,,,0.8024788841489279
,['camping'],0,0,['social distancing'],2020-07-11 20:12:43+00:00,1.282045173208191e+18,"my parents have been social distancing and mobbing around in their trailer, camping every weekend, and going on atv… https://t.co/38aCOjTeO5",1.0,1334732538.0,hillsavagee,0.0,11.0,"[[[-117.954201, 33.625179], [-117.85709, 33.625179], [-117.85709, 33.702038], [-117.954201, 33.702038]]]",United States,"Costa Mesa, CA",city,0.0277768494272323
,0,['watching'],0,0,2020-07-04 04:02:47+00:00,1.2792643681279263e+18,"Weirdly, my watching of Hamilton just ended. At Midnight. Happy July 4th. 

I loved it live. I loved it like this.… https://t.co/03q2l7tHZh",1.0,179228653.0,unc8689,0.0,6.0,,,,,0.6257130438099611
,0,['cook'],0,0,2020-07-09 22:01:18+00:00,1.2813477266308874e+18,"Interested in a Cook, Part Time - Namaste Alzheimer Center job in Colorado Springs, CO? https://t.co/3OGHrq5cur This could be a great fit.",0.0,1.1012704619864965e+18,NWJS_jobs,0.0,0.0,"[[[-104.910562, 38.741141999999996], [-104.668092, 38.741141999999996], [-104.668092, 39.035895], [-104.910562, 39.035895]]]",United States,"Colorado Springs, CO",city,0.592303540968212
,0,['wine'],0,0,2020-04-22 11:54:52+00:00,1.252928858950701e+18,@TimGonda3 @scottydog57 I used to love his show! “...much more better with some wine...”,0.0,1.0938939933504758e+18,jwalkermobile,0.0,4.0,,,,,0.253835247056723
,"['bar', 'drink']",0,0,['drink'],2020-02-27 00:13:22+00:00,1.2328209882968515e+18,@jm_miller @standardex @IdahoStatesman Thank you!! We should try and do that crime reporter bar crawl (or just get a drink) before I leave!,1.0,434417565.0,Jacob_Scholl,0.0,0.0,,,,,0.8629530827994759
,0,['watched'],0,0,2020-03-17 23:13:19+00:00,1.2400536309436744e+18,When I watched @MileyCyrus &amp; @ddlovato talk about how certain memes caused them mental health &amp; body image issues i… https://t.co/kK60XM6lJo,1.0,1129722318.0,starrlynn_23,0.0,0.0,"[[[-117.243028, 41.987982], [-111.0434969, 41.987982], [-111.0434969, 49.001121], [-117.243028, 49.001121]]]",United States,"Idaho, USA",admin,0.49184723482090703
,0,['ps4'],0,0,2020-02-20 19:49:38+00:00,1.2305802905248113e+18,@ClayGober Do you not have the PS4 with you??? what about a Switch,0.0,29167518.0,rockdekorose,0.0,0.0,,,,,0.9072891998101129
,0,0,0,['on instagram'],2020-03-26 23:44:44+00:00,1.2433230283201577e+18,"I put a request for songs on instagram and got 152 songs and 2 albums, so I threw them all in a playlist together.… https://t.co/MR9C1Jeakm",1.0,1463743201.0,Ebreo_Travels,0.0,0.0,"[[[-104.053515, 39.9997506], [-95.30829, 39.9997506], [-95.30829, 43.001708], [-104.053515, 43.001708]]]",United States,"Nebraska, USA",admin,0.262660574588983
,0,['watch'],0,0,2020-01-08 02:07:47+00:00,1.214730387458384e+18,@dbongino @seanhannity bluff called. We watch with missile  detection from space and knew the launches the instant… https://t.co/oAlUUs1eLa,0.0,529559476.0,macwizer,0.0,0.0,,,,,0.0406352863992168
,0,['watch'],0,0,2020-03-13 22:55:41+00:00,1.2385996423523574e+18,Kick starting Teaching and Learning online. This was the recorded from today’s session I ran. Watch this video!… https://t.co/FtoOHjY5er,0.0,1.127986927875969e+18,1KrishnaPakala,2.0,11.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.297967000043485
,0,['watch'],0,0,2020-05-05 07:55:03+00:00,1.2575795457810883e+18,"Boomer : 😩 Last 2 eps of #StarTrekDS9! What am i  gonna watch now?

#StarTrek",1.0,269144055.0,thedekya,0.0,1.0,,,,,0.8409071811157329
,['theater'],['watch'],0,0,2020-02-19 15:12:00+00:00,1.2301480306171535e+18,@WilliamBClark3 A very comfortable theater to watch that slightly below average film 😂 honestly kinda liked that ci… https://t.co/yxJQ9kmae3,1.0,319991727.0,jordankmccall,0.0,0.0,,,,,0.0338256920521695
,0,['watch'],0,0,2020-06-24 04:00:39+00:00,1.275639954018726e+18,@DYBALlSMO @davidsirota @SamSeder Or Michael BrooKS. that would be so much fun to watch,0.0,860491316.0,rodnchance,0.0,2.0,,,,,0.699940657808489
,0,0,0,['social distance'],2020-04-08 21:19:53+00:00,1.2479976178474598e+18,Has the CV social distance and lockdown enforcement changed your perspective on law enforcment from benevolent prot… https://t.co/betyKK6aBr,0.0,529559476.0,macwizer,0.0,0.0,"[[[-117.243028, 41.987982], [-111.0434969, 41.987982], [-111.0434969, 49.001121], [-117.243028, 49.001121]]]",United States,"Idaho, USA",admin,0.911354428246743
,0,['watched'],0,0,2020-06-14 17:15:58+00:00,1.272216219580461e+18,@Targrod 😂🤣😂 Seryoso? I haven't watched pinoy food vloggers,0.0,269144055.0,thedekya,0.0,0.0,,,,,0.7865690728764241
,['drink'],0,0,['drink'],2020-01-09 20:10:10+00:00,1.2153651656773304e+18,"The strokes, a corndog, and a sugar free energy drink 

I’m ready for New York",0.0,3116683839.0,peaanuuutt,0.0,4.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.7748012737940709
,0,['watch'],0,0,2020-05-07 03:58:54+00:00,1.258244893308117e+18,Not going to be streaming tonight. Going to take a little break work on some showdowns and watch some old baseball… https://t.co/WK71ndcMTF,1.0,2697367489.0,Genesis_JTTV,0.0,0.0,,,,,0.8368851363049449
,0,['watched'],0,0,2020-02-07 05:40:29+00:00,1.225655548768424e+18,Just watched The Joker movie and all I can say is. W.  T.  A.  F.  #icantevenbegintounderstand #crazyisascrazydoes,1.0,24506251.0,jeniorosouhoh,0.0,0.0,,,,,0.72503291846611
,0,"['xbox', 'ps4']",0,0,2020-01-15 01:42:55+00:00,1.2172608451067535e+18,"@NK_BlackWolf I never said Xbox has 100% reliability, I said PS4 is has terrible reliability..🙄",0.0,94026684.0,FlawedExcuses,0.0,0.0,"[[[-116.637186, 43.523489], [-116.502031, 43.523489], [-116.502031, 43.634335], [-116.637186, 43.634335]]]",United States,"Nampa, ID",city,0.9668131385983071
,0,['watch'],0,0,2020-02-29 06:39:47+00:00,1.2336430049441423e+18,"Sweet. Must have. 
Win an Animalogic Watch https://t.co/KrDyFLYbze via @undonewatches",0.0,38641611.0,setaside2,0.0,0.0,"[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]",United States,"Denver, CO",city,0.664108841026832
,0,['watching'],0,0,2020-02-15 18:43:39+00:00,1.2287517440390513e+18,@WilliamBClark3 Watching it on the plane today for sure lol,1.0,319991727.0,jordankmccall,0.0,1.0,,,,,0.9950486275006
,0,['netflix'],0,0,2020-05-26 13:17:22+00:00,1.2652708065248174e+18,"@paulcatiang When i was in the Philippines 2018, I took advantage of Netflix Ph having ATLA. Wala sya dito until this May lang",0.0,269144055.0,thedekya,0.0,1.0,,,,,0.28985420486838004
,0,['watch'],0,0,2020-03-19 20:25:53+00:00,1.2407362721313505e+18,@AsteadWesley I will NEVER watch another movie she is in,0.0,241013180.0,DrWouldyalika,0.0,0.0,,,,,0.328653469123267
,0,['watch'],0,0,2020-03-10 02:54:22+00:00,1.237210158813479e+18,@EbenCurtiss Congrats man! Excited to watch you! #pokylegionbaseball,1.0,2696674893.0,Sorrell2519,0.0,3.0,,,,,0.684808650689639
,0,['watched'],0,['amazon prime'],2020-06-15 00:16:57+00:00,1.2723221667976602e+18,I watched the korean horror movie Gonjiam Haunted Asylum last night. It's on Amazon Prime. It was pretty good silly fun,1.0,29167518.0,rockdekorose,0.0,0.0,,,,,0.930532063551958
,0,['cooking'],0,0,2020-03-23 01:09:47+00:00,1.2418948804245545e+18,"@TessaDare I’m with you. I’m trying to work at home, keep two grandsons out of mischief, and keep us with cleaning. I am not also cooking.",1.0,14564479.0,TeresaBodwell,0.0,1.0,"[[[-117.243028, 41.987982], [-111.0434969, 41.987982], [-111.0434969, 49.001121], [-117.243028, 49.001121]]]",United States,"Idaho, USA",admin,0.661677945651628
,0,['watched'],0,0,2020-03-28 21:55:22+00:00,1.2440202810412032e+18,@JagRyan601 Have not owned/watched Cable in 3 years. Streaming is the future. #cutthecord,0.0,1463743201.0,Ebreo_Travels,0.0,0.0,"[[[-103.0026515, 33.615765], [-94.431332, 33.615765], [-94.431332, 37.002328], [-103.0026515, 37.002328]]]",United States,"Oklahoma, USA",admin,0.314201869959406
,0,['watched'],0,0,2020-04-10 06:35:43+00:00,1.2484998869216625e+18,Best scene I’ve ever watched on @survivorcbs https://t.co/1hKgLe4KBS,0.0,44822490.0,YurikeTaroreh,1.0,0.0,"[[[-116.416254, 43.662859], [-116.306385, 43.662859], [-116.306385, 43.720833999999996], [-116.416254, 43.720833999999996]]]",United States,"Eagle, ID",city,0.149491174917857
,['game'],['beer'],0,0,2020-05-25 02:57:28+00:00,1.2647524139126252e+18,My ideal post-quarantine outing? A Giants game with an overpriced beer in one hand and a steaming bowl of clam chowder in the other. 🤤,0.0,1084852176.0,emahlers,1.0,6.0,"[[[-116.461472, 43.561187], [-116.337922, 43.561187], [-116.337922, 43.662958], [-116.461472, 43.662958]]]",United States,"Meridian, ID",city,0.701649826328357
,0,['watching'],0,0,2020-01-17 05:28:44+00:00,1.2180424492909076e+18,Jesus. I'm watching this aaron Hernandez documentary  minding my own business. Then they show Billy Cundiff shankin… https://t.co/W9EurGhGsy,1.0,99159981.0,BWhite291,0.0,0.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.865277250048503
,0,['watch'],0,0,2020-06-09 15:13:44+00:00,1.270373520879448e+18,This is precious. Worth a watch! #BLM  https://t.co/0HLdDqfVY3,0.0,2332553154.0,aleahmen,0.0,2.0,,,,,0.120227198594104
,0,['watching'],0,0,2020-06-20 04:06:44+00:00,1.2741919330662113e+18,"@paulcatiang Ah nga naman, dapat lang. I barely remember mine except watching Bayaning Third World 😅",0.0,269144055.0,thedekya,0.0,1.0,,,,,0.379790759710042
,0,['facetime'],0,0,2020-04-12 22:31:02+00:00,1.2494650769076797e+18,@LibyaLiberty Oh I wish I could come help you. I will totally FaceTime and walk you through all the steps if you want!,0.0,111238534.0,Walton_Emily,0.0,1.0,,,,,0.9659538588997181
,0,['beer'],0,0,2020-05-30 00:03:58+00:00,1.2665206921717473e+18,It’s a perfect evening to sit on the back patio with a beer and a ballgame on the radio. Oh well.,1.0,1183837813.0,JonHegglund,0.0,6.0,,,,,0.444928740924981
,['game'],['watch'],0,0,2020-05-03 06:55:23+00:00,1.2568397549280993e+18,@KingJames gets sooooo much hate. It’s like b-ball fans don’t want to watch people elevate their game to new height… https://t.co/m7zD7y6r77,0.0,319991727.0,jordankmccall,0.0,0.0,"[[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]",United States,"Boise, ID",city,0.474045317278667
,0,['watched'],0,0,2020-03-24 19:51:27+00:00,1.242539544697688e+18,"I watched Color Out of Space last night. I didn't like it that much. I wanted to. But I've seen this type of limp ""… https://t.co/gaUSD6KFpr",1.0,29167518.0,rockdekorose,0.0,0.0,,,,,0.83646265235615
,0,['watching'],0,0,2020-04-11 18:59:31+00:00,1.2490494572258058e+18,"@OccupyLF @MikeH382 Watching our wedding video, drinking champagne....but please see the koozie im holding! https://t.co/z2r2WkGZL6",0.0,394588112.0,laststandhats,0.0,1.0,,,,,0.8503946632486858
