state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,is_relevant,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant
Florida,['visit'],0,0,0.0,2020-01-20 17:40:38+00:00,1219313802061238274,Trump boasts he fumigated entire Mar-A-Lago resort after visit from person with AIDS https://t.co/XnGZPFbYh2,0,590392651,ericdn627,0.0,0.0,,,,,
Florida,['park'],0,0,0.0,2020-05-14 14:02:30+00:00,1260933511118110731,@taylorrackley i have a hair stylist i use. she’s $$ but she’s incredible. only issue is she’s in winter park but i… https://t.co/6OuWpf8hch,0,25417571,dduhnisse,0.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['bars'],0,0,0.0,2020-03-06 22:40:55+00:00,1236059212607823872,"Let’s toast to Mickey Bars!! 

It’s My favorite Disney Snack and soooo great on a hot MK night 😋🥳🧊🧊🧊

What’s your f… https://t.co/26bIFtEfr9",0,112748754,MouseFanDiane,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['drinking'],0,0,0.0,2020-06-19 19:28:07+00:00,1274061417365278730,@hypocoristicon1 @58bugeye @Acosta Keep drinking the Kool-Aid,0,4288720641,Dr_Dirt2000,0.0,0.0,,,,,
Florida,['gym'],0,0,0.0,2020-05-22 21:19:41+00:00,1.2639426341642E+18,Holy shit I need the gym to open,0,229228872.0,Trintsuxxx,0.0,2.0,,,,,
Florida,['office'],0,0,0.0,2020-04-24 03:37:15+00:00,1.25352840192884E+18,Just an absolute shitting of the bed by our front office,0,245801580.0,A_Payne93,0.0,0.0,"[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]",United States,"Phoenix, AZ",city,
Florida,['vacation'],0,0,0.0,2020-03-28 14:45:48+00:00,1243912179105050624,6 African Cities You Need to Visit,0,,,,,,,,,
Florida,['beach'],0,0,0.0,2020-05-17 15:42:18+00:00,1262045788391313410,The beach opens this week🥺,1,1191739707870371840,Hispanic_Rosee,0.0,0.0,,,,,
Florida,['beach'],0,0,0.0,2020-05-28 03:01:59+00:00,1265840714744815618,i can’t wait to meditate on the beach,1,1146217852338343936,hotgirlimperia,0.0,0.0,,,,,
Florida,['mall'],0,0,0.0,2020-07-03 16:32:57+00:00,1279090763729711104,So why you call me when them kids jumped you at the mall https://t.co/SnwhuY13k8,0,2329408472,RosKoMotah,2.0,12.0,,,,,
Florida,['drink'],0,0,0.0,2020-06-21 18:27:14+00:00,1274770872717512706,society if i could drink milk without my tummy hurting 🥺🥺🥺 https://t.co/6bv99jAK9e,0,1384947493,softcowboyvibes,0.0,13.0,,,,,
Florida,['office'],0,0,0.0,2020-02-14 22:14:17+00:00,1228442362956910592,@BrittanyHodak These were a big hit at my office! Thank you. ❤️❤️❤️,1,293818293,PropTartMN,0.0,1.0,"[[-93.2081037, 44.991758], [-93.1057404, 44.991758], [-93.1057404, 45.036415], [-93.2081037, 45.036415]]",United States,"Roseville, MN",city,
Florida,['hotels'],0,0,0.0,2020-06-04 20:57:50+00:00,1268648177739214851,@TMLGAL @JoshuaHowsam The village is closed at Blue including their most popular hotels like the Westin and the Sca… https://t.co/2m4YkknfIV,0,80102619,TheLifeOfNadia,0.0,1.0,,,,,
Florida,['game'],0,0,0.0,2020-04-17 20:44:37+00:00,1251250234908434433,@disneyemoji Can you please fix this game and make it playable again? I lost 4/5 lives is a row to crashes mid game… https://t.co/SwjleTUDPS,0,192203528,dsnybkr91,0.0,0.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['basketball'],0,0,0.0,2020-04-06 18:21:25+00:00,1247227927835684866,"Rebels, Ole Miss basketball is mentioned in so many places lately. There’s no one that hates losing more than Coach… https://t.co/PDFcNUh7dX",0,42657327,Hutton1946,4.0,102.0,"[[-82.040502, 28.8635719], [-81.953293, 28.8635719], [-81.953293, 28.982092], [-82.040502, 28.982092]]",United States,"The Villages, FL",city,
Florida,['drinking'],0,0,0.0,2020-05-24 15:05:57+00:00,1264573357007257602,@MarcoDeking @AnTioneThaDon @Yougogg1 Don’t be a menace to society while drinking your juice in the hood....,0,1199095145196670976,Treexxx4,0.0,11.0,,,,,
Florida,['airport'],0,0,0.0,2020-07-10 20:38:25+00:00,1281689253139947522,@dbongino I thought he was sent to run some rinky-dink nightclub or pick someone up at the airport Fredo,0,3025998314,ggman1851,4.0,17.0,,,,,
Florida,['fly'],0,0,0.0,2020-05-20 20:36:36+00:00,1263207017457627138,@thehill @ryanbeckwith Obama voted in person. So that argument doesn't fly.... #FakePresident,0,899179040,ItsgoodtobeRaul,0.0,3.0,,,,,
Florida,['vacation'],0,0,0.0,2020-01-10 22:01:25+00:00,1215755552116158465,"Should a family stay on or off property for their big Walt Disney World vacation? What do you tell your friends?
.… https://t.co/eZgnQcZRKp",0,8310002,TheDisneyBlog,2.0,13.0,,,,,
Florida,['restaurants'],0,['hair cut'],0.0,2020-05-29 00:33:29+00:00,1266165734020984833,And this was because they wanted their hair cut and to eat at restaurants. Not because someone was murdered. 🙄 https://t.co/a2oQ32HNNq,0,1051308799,Jess_ica143,0.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['bar'],0,0,0.0,2020-03-06 22:45:50+00:00,1236060448564424706,Jim’s Bar-B-Q. You’ve seen the billboards along Florida’s Interstate 75. I finally stopped by and found a quirky st… https://t.co/Nl8tT3aeN2,0,18476855.0,BloodandButter,0.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
Florida,['traveling'],0,0,0.0,2020-06-07 15:26:22+00:00,1269651926095978498,I loooooove traveling 🧳‼️ so happy #SundayFunday to me.... I’ma do it again 😬😝☺️😉. https://t.co/9LKtEBT6lX,0,143035722,NatSheary,0.0,0.0,,,,,
Florida,"['travel', 'parks']",0,0,0.0,2020-01-25 21:28:35+00:00,1221183107577020416,@Traincrossin It wasn’t a travel company. It was the owners of theme parks and resorts in Scandinavia.,0,19144018,mattboom,1.0,0.0,,,,,
Florida,"['game', 'basketball']",0,0,0.0,2020-06-22 19:17:51+00:00,1.2751459970486E+18,@lv_be_shitten Baseball is a progressive game. You have to hit and get on base to score. Basketball and soccer is a… https://t.co/PEesztvx49,0,1191012450.0,D_McTigue8,0.0,2.0,"[[-81.784442, 28.492504], [-81.682081, 28.492504], [-81.682081, 28.5838351], [-81.784442, 28.5838351]]",United States,"Clermont, FL",city,
Florida,['game'],0,0,0.0,2020-05-28 23:12:33+00:00,1266145363343429633,"PARTICIPATE NOW and win a Game Package from Rudy Games incl. Samsung Galaxy Tab! 
#galaxytab #sweepstake #games… https://t.co/aS4OOEmfMa",0,2803446124,kandusjohnson,0.0,0.0,,,,,
Florida,['beach'],0,0,0.0,2020-04-26 18:35:31+00:00,1254479236297101313,Palm Beach bih https://t.co/p4ihR3Q04I,0,461861054,MXLWORLDWIDE,1.0,1.0,,,,,
Florida,['barber'],0,0,0.0,2020-06-20 14:51:39+00:00,1274354231487709185,In search of a barber in #boston #quincy #weymouth #barbershop,0,198385563,exploi_TED,0.0,0.0,"[[-71.093301, 42.2042941], [-70.949379, 42.2042941], [-70.949379, 42.307954], [-71.093301, 42.307954]]",United States,"Quincy, MA",city,
Florida,['games'],0,0,0.0,2020-01-30 18:31:04+00:00,1222950370059673600,@shaunzey That’s like dads dancing at the @FlaPanthers games 🤦🏽‍♂️. https://t.co/GgViixVtjG,0,62952933,BigCeaz,0.0,2.0,"[[-80.20811, 26.080935], [-80.0902351, 26.080935], [-80.0902351, 26.219801], [-80.20811, 26.219801]]",United States,"Fort Lauderdale, FL",city,
Florida,['beach'],0,0,0.0,2020-06-14 19:00:03+00:00,1272242413478850561,"Live - Boynton Beach, Florida Weather: 3:00 PM Temperature 85.5 Humidity 74% Dew Point 76 Feels Like Temperature 95… https://t.co/sZLVwnV2eT",0,52266559,RichSemmelmeier,0.0,0.0,,,,,
Florida,['store'],0,0,0.0,2020-01-21 21:38:16+00:00,1219735990807539715,Spent almost $60 at the pet store yesterday on new toys and I’m not mad about #sweetbird https://t.co/B1cQHOYJZ5,0,43969021,paytonnmalcomm,1.0,1.0,"[[-80.7060737, 28.03509], [-80.5933237, 28.03509], [-80.5933237, 28.200658], [-80.7060737, 28.200658]]",United States,"Melbourne, FL",city,
Florida,['drink'],0,0,0.0,2020-05-06 03:18:19+00:00,1257872294107426817,@Its_0skar_B Charlie got cans last and I made him drink them because they were so bad hahaha when I got back I boug… https://t.co/YS9xJUKfI5,0,533431556,supremebitchess,0.0,1.0,,,,,
Florida,['drinks'],0,0,0.0,2020-05-18 02:54:24+00:00,1262214927722393601,can we all agree that orange hi-c dont hit the same coming out those machines with all the drinks,0,25260741,wybmf,3.0,43.0,,,,,
Florida,"['game', 'game']",0,0,0.0,2020-01-12 04:41:59+00:00,1216218743644266496,"@itsmeChis Night-mode Gun Game sounds so toxic 

Can only imagine what those game lobbies sound like lol",0,251489656,ZevHadar,0.0,0.0,,,,,
Florida,['practice'],0,0,0.0,2020-07-09 18:35:16+00:00,1281295872769380353,@jessbby1 @MindOfNathan I’m just here for the practice while my own sister is going through her own divorce and I’m… https://t.co/WGyZzOPKYh,0,271969290,Flex_440,0.0,1.0,,,,,
Florida,['camps'],0,0,0.0,2020-02-17 00:30:13+00:00,1229201348828258305,Just got word the @FLProBaseball and americanassociation have been invited to attend our 2020 tryout camps and eval… https://t.co/EXngmyqcKU,0,4832830479,prospectdugout,0.0,0.0,"[[-111.083219, 32.057802], [-110.747928, 32.057802], [-110.747928, 32.320979], [-111.083219, 32.320979]]",United States,"Tucson, AZ",city,
Florida,['haircut'],0,0,0.0,2020-04-30 12:41:09+00:00,1.25583960672716E+18,This hair on my head gets more and more stupider every day. I need a damn haircut so bad. 💈 ✂️,0,161773635.0,_iVeLL_,0.0,1.0,,,,,
Florida,['games'],0,0,0.0,2020-03-19 16:23:03+00:00,1.24067516217061E+18,And let's just assume #NWSL is also going to be out until at least May 10. Here are the Utah Royals FC games that w… https://t.co/CAgeajZ2SQ,0,167100622.0,AlexVReporting,0.0,5.0,,,,,
Florida,['parks'],0,0,0.0,2020-05-22 16:04:17+00:00,1263863259721072641,"Now that I’ve done 4 out of the 6 parks around the world, the final 2 are so high on my bucket list! Just Shanghai… https://t.co/E6WwVwBbkY",0,21763197,aclaireytale,1.0,18.0,"[[139.872407, 35.616612], [139.939631, 35.616612], [139.939631, 35.672793], [139.872407, 35.672793]]",Japan,"Urayasu-shi, Chiba",city,
Florida,['beach'],0,0,0.0,2020-06-25 10:59:54+00:00,1276107847529570305,"Live - Boynton Beach, Florida Weather: 07:00 AM Temperature 79.3°F Humidity 96% Dew Point 78 Feels Like Temperature… https://t.co/xB58iMf6nr",0,52266559,RichSemmelmeier,0.0,0.0,,,,,
Florida,['game'],0,0,0.0,2020-05-22 01:48:55+00:00,1263648001190514688,"Our guy, @Andy2525!!

@TBLightning tied the game late! 

Watch more on FOX Sports Sun &amp; FOX Sports Go:… https://t.co/xHOy6ODCJe",0,380961172,FOXSportsBolts,1.0,13.0,,,,,
Florida,['concert'],0,0,0.0,2020-06-18 12:35:41+00:00,1273595236854480897,"Oh, fun! A local teen is kicking off the new Waterville, Ireland  St. Michael’s CONCERT SERIES. Maddie Courtney, li… https://t.co/YL1WoOjReC",0,2156045139,todayInIreland,2.0,5.0,,,,,
Florida,"['visit', 'beach']",0,0,0.0,2020-01-01 18:01:34+00:00,1212433697858674689,"#Repost @brylastyle (@get_repost)
・・・
Went to visit my brothers after Xmas. Did this drawing of Rosemary Beach for… https://t.co/8uPgHi8QVI",0,826615585660350464,USKorlando,0.0,0.0,,,,,
Florida,['game'],0,0,0.0,2020-01-23 01:39:16+00:00,1220159026882928640,Four straight triples for Terrence Ross to tie the game at 89-89🔥🔥🔥🔥,0,2881483973,BRivera9_,0.0,0.0,"[[-81.507905, 28.3882177], [-81.2276403, 28.3882177], [-81.2276403, 28.615139], [-81.507905, 28.615139]]",United States,"Orlando, FL",city,
Florida,['vacation'],0,0,0.0,2020-03-28 14:45:48+00:00,1243912179105050624,6 African Cities You Need to Visit,0,,,,,,,,,
Florida,['cafe'],0,0,0.0,2020-03-18 17:10:30+00:00,1240324711860645889,@justshaybtfw @Quan05191 The cafe is for the people that’s still here,0,340432732,NapTheQue,0.0,1.0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,
Florida,['haircut'],0,0,0.0,2020-01-17 06:22:33+00:00,1218055990727389186,If I pay $50 for a haircut it better last the whole month😭 https://t.co/HPvhuX3yhD,1,782693667517542400,d1princely,13.0,56.0,"[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]",United States,"Austin, TX",city,
Florida,['trip'],0,0,0.0,2020-01-21 15:38:23+00:00,1219645424241385472,Peace out Chicago.. it’s been a quick trip,0,29500823,michael2188,0.0,2.0,"[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]",United States,"Chicago, IL",city,
Florida,['delivery'],['delivery'],0,0.0,2020-06-08 22:07:51+00:00,1270115349955055617,"@DuduMilare lol oga no be attitude dem take dey kick ball, the only ability KDB has over Pogba is ball delivery whi… https://t.co/sPzIpxjh0D",0,222063548,KRIS_SELFMADE,0.0,0.0,,,,,
Florida,['drinking'],0,0,0.0,2020-04-25 00:41:50+00:00,1253846645256617985,@bertkreischer Its very unlike me but today Im drinking Tito's straight with sweet and sour marg mix to chase,1,453537867,gnarlybongwater,0.0,0.0,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,
Florida,['game'],0,0,0.0,2020-02-29 17:24:46+00:00,1233805320453050369,@Mike_Uva rubber game between these organizations is going down on strong island today.  You know who I'm going for… https://t.co/6E9H3nrKPA,0,2910167668,CockyIbis,0.0,0.0,,,,,
Florida,['visit'],0,0,0.0,2020-01-18 03:51:50+00:00,1218380449619357696,#JAGVIEW: A great day calls for a visit @starwars’ #GalaxysEdge’s #OgasCantina! I couldn’t have asked for such a pe… https://t.co/0WCRzTm44T,0,35371648,JAGOfficial,0.0,0.0,,,,,
Florida,['golf'],0,0,0.0,2020-03-21 13:27:30+00:00,1241355757913849856,Old men in FL: wonder how many guys we can fit in this golf cart? 😲😲🤯,0,14804784,jeremybnnr,0.0,1.0,"[[-80.3027957, 26.6809586], [-80.2459278, 26.6809586], [-80.2459278, 26.706871], [-80.3027957, 26.706871]]",United States,"Loxahatchee, FL",city,
Florida,['travel'],0,0,0.0,2020-01-31 13:34:57+00:00,1223238238825066499,@ProgressVoice Woah! But @KyleKulinski was saying he can’t afford to travel to Europe. Wtf. Need to start my youtub… https://t.co/nHVMlN0fNE,0,164284300,KellyShowker,0.0,1.0,,,,,
Florida,['trip'],0,0,0.0,2020-05-01 03:23:26+00:00,1256061643370442752,"@ChaseGage1 Tough state for Troy. 0-4 against Arkansas, 4-6 against Arkansas State. 

Last trip to Jonesboro went w… https://t.co/EewR350mNd",0,2367687232,scottwatkinsTU,0.0,4.0,,,,,
Florida,['commuted'],0,0,0.0,2020-07-15 00:02:43+00:00,1283190221299998722,@realDonaldTrump How can you be law and order when you commuted Stone’s sentence??,0,748276872539144192,jsig1107fla,0.0,0.0,"[[-82.491598, 27.4755966], [-82.38333, 27.4755966], [-82.38333, 27.566138], [-82.491598, 27.566138]]",United States,"Fort Hamer, FL",city,
Florida,['game'],0,0,0.0,2020-07-11 06:36:03+00:00,1281839651708436480,second (2) Plus Ultra form FIVE TIMES IN ONE GAME AND IT DID NOTHING. HOW THE FUCK DO I BEAT THIS BASTARD?!?,0,959588336544505856,kiribaku_69,0.0,0.0,,,,,
Florida,['trip'],0,0,0.0,2020-06-19 18:04:17+00:00,1274040318447570944,Was my grandmothers hair dresser nobody liked taking that trip and sitting down there with them 😩😩,0,536882438,_ShawdeGotGiftz,0.0,0.0,,,,,
Florida,0,['tweeting'],['work out'],0.0,2020-04-11 20:55:10+00:00,1249078562151370752,"Just finished a high intensity work out..... I’m dead, this is my ghost tweeting.",0,425482875,Mendozax3_,0.0,3.0,"[[-80.2006, 26.644671], [-80.044639, 26.644671], [-80.044639, 26.7991205], [-80.2006, 26.7991205]]",United States,"West Palm Beach, FL",city,
Florida,['office'],0,0,0.0,2020-05-19 18:51:31+00:00,1262818183645446144,"being back at the office really has me about to bash my fucking head in, and then explode.",1,59649294,peenpoontweets,0.0,3.0,,,,,
Florida,['drinks'],0,0,0.0,2020-06-05 22:25:30+00:00,1269032625542516737,"i know this ain’t the time but damn, i really crave 3 shots 5 drinks 2 baddies dancing on me and 4 blunts to rotate while callaita plays🥺",0,1203704906101788672,__jessicv,0.0,4.0,,,,,
Florida,['restaurant'],0,0,0.0,2020-02-11 21:27:18+00:00,1227343377513025538,THINK HOSPITALITY INTRODUCES JUNGLE-INSPIRED OUTDOOR MEDITERRANEAN RESTAURANT ON MIAMI BEACH https://t.co/TacvufG0io,0,50003448,communitypapers,0.0,0.0,,,,,
Florida,['travel'],0,0,0.0,2020-03-17 10:43:18+00:00,1239864885644857344,Where did chocolate originate? Join me on Travel Trivia!,0,,,,,,,,,
Florida,['meeting'],0,0,0.0,2020-07-13 23:21:08+00:00,1282817367316275200,@haveaconcern H oi w can Obama call UN meeting? He is not POTUS and why are the President Trump Administration… https://t.co/f2mhKk93Ni,0,67815972,kaiaka,0.0,0.0,"[[-81.3155653, 28.897085], [-81.26003, 28.897085], [-81.26003, 28.963285], [-81.3155653, 28.963285]]",United States,"Orange City, FL",city,
Florida,"['church', 'services']",0,0,0.0,2020-05-26 05:08:01+00:00,1265147656348860420,@SenRickScott @SenRickScott is a LIAR! #Church services with singing has been shown to spread the virus. You refuse… https://t.co/B0cgBjItc8,0,1149410190141394944,PoliticsOyVey,0.0,0.0,"[[-82.620093, 27.821353], [-82.2652945, 27.821353], [-82.2652945, 28.171836], [-82.620093, 28.171836]]",United States,"Tampa, FL",city,
Florida,['cafe'],0,0,0.0,2020-03-04 22:23:41+00:00,1235330099098116099,"@QueThePromoter some brewery. it’s across from 42 fry, the old reggae cafe.",0,305735016,TRVP_L0RD,0.0,0.0,"[[-80.0295184, 35.962623], [-79.6852086, 35.962623], [-79.6852086, 36.218171], [-80.0295184, 36.218171]]",United States,"Greensboro, NC",city,
Florida,['flying'],0,0,0.0,2020-07-10 12:05:14+00:00,1281560105964589057,"@writingMaine @Crash_Barry This flying monkey, for sure! https://t.co/kcUrRATKPg",0,16047907,GriffinClubMerv,0.0,2.0,,,,,
Florida,['bus'],0,0,0.0,2020-05-02 02:52:08+00:00,1256416152852586496,@Maryplusaiden My point but like I was saying it was chicks on the bus who just sat and look a lil dance everybody… https://t.co/gVQda6ilOd,0,1047180231415672832,BStanlionnayy,0.0,0.0,"[[-80.259871, 25.864967], [-80.226027, 25.864967], [-80.226027, 25.897642], [-80.259871, 25.897642]]",United States,"Westview, FL",city,
Florida,['bar'],0,0,0.0,2020-07-06 19:34:45+00:00,1280223680539308032,"@Werew0lfB1tch Robin, your tf is getting out of control. You need a sneaker bar https://t.co/DZYZDgrKAR",0,2182120853,roqueracing2,0.0,1.0,,,,,
Florida,['camp'],0,0,0.0,2020-05-02 17:32:39+00:00,1.25663774294929E+18,@JoeTrippi @thedavidcrosby Hopefully Camp David is their immediate destination.,0,1540061844.0,HKazer,0.0,3.0,"[[-73.750542, 41.176326], [-73.710064, 41.176326], [-73.710064, 41.223117], [-73.750542, 41.223117]]",United States,"Mount Kisco, NY",city,
Florida,['store'],0,0,0.0,2020-03-30 15:54:14+00:00,1244654173863501826,"someone try and run me over he drives a RED VAN 
@RoyalFamily THE TWO GUYS HERE AT THE DOLLAR STORE SAW IT THEY WORKING @CocaCola",0,3076954868,hisidore11,0.0,0.0,,,,,
Florida,['uber'],0,0,0.0,2020-01-22 12:56:07+00:00,1219966974874222592,"Love this SO MUCH!!! 🥰. Jerry is the epitome of a cheerleader: enthusiast, uplifting, kind, sassy, uber-talented &amp;… https://t.co/5GmsqLMQyI",0,44790002,debbiebechtel,0.0,0.0,"[[-82.73371, 28.04581], [-82.668583, 28.04581], [-82.668583, 28.1733149], [-82.73371, 28.1733149]]",United States,"East Lake, FL",city,
Florida,"['beach', 'beaches', 'beaches']",0,0,0.0,2020-05-03 14:04:53+00:00,1256947844382109697,@MariaBartiromo  what a bunch of BS @GovRonDeSantis palm beach beaches are closed miles and miles of open beaches n… https://t.co/WIy15kGYrd,0,21860575,lorihobin,0.0,0.0,,,,,
Florida,['parks'],0,0,0.0,2020-07-12 22:17:05+00:00,1282438858668478464,"The joys of reading about how terrible the parks are for public health despite the steps the are taking, then drivi… https://t.co/40memaYpvF",0,1531257631,Nitro230,3.0,65.0,"[[-81.579909, 28.664067], [-81.479167, 28.664067], [-81.479167, 28.757424], [-81.579909, 28.757424]]",United States,"Apopka, FL",city,
Florida,['beach'],0,0,0.0,2020-06-27 17:31:21+00:00,1276931133465415681,@MayorGimenez peaceful protests that lead to violence ok? Holiday weekend on the beach with family not ok? You are… https://t.co/XIPtj3xTRI,0,252650326,oliviaeuejdbdn,0.0,0.0,"[[-80.7481207, 24.8446289], [-80.529511, 24.8446289], [-80.529511, 25.014721], [-80.7481207, 25.014721]]",United States,"Islamorada, FL",city,
Florida,['beach'],0,0,0.0,2020-06-22 00:40:12+00:00,1274864731933810688,yea i need a late night beach walk ..,0,884229581711998976,dp_raised,2.0,3.0,,,,,
Florida,['pub'],0,0,0.0,2020-05-17 23:48:36+00:00,1262168169642438656,@Rosvnna I was eating a whole pub sub 🥴,0,2907712728,mizus_,0.0,1.0,,,,,
Florida,['store'],0,0,0.0,2020-03-26 13:02:11+00:00,1243161326764969985,A small experience of some kind may be in store today that cou... More for Virgo https://t.co/fxAQnPMihm,0,34597747,Glitter_Cub,0.0,0.0,,,,,
Florida,"['golf', 'trip']",0,0,0.0,2020-03-04 12:23:03+00:00,1235178946192445440,"What’s his golf trip expense like? Bet it’s more than this. For less time. 
Be better than this, CNN. Shameful https://t.co/VUlEDJN3Cy",0,1007652666061803520,JiniMcClelland,0.0,0.0,"[[-81.507905, 28.3882177], [-81.2276403, 28.3882177], [-81.2276403, 28.615139], [-81.507905, 28.615139]]",United States,"Orlando, FL",city,
Florida,['game'],0,0,0.0,2020-02-16 22:15:34+00:00,1229167461221699586,@Jeremy_Keefe @TonyMancini_NS @HFXThunderbirds Last night’s game was SO good!,0,17544187,SAPL,0.0,1.0,,,,,
Florida,['park'],0,0,0.0,2020-06-02 17:09:15+00:00,1267865877493551112,"15 hours into my 24 hour stream, I get booted offline in a sub session in park............ wow....... just wow.",0,1156946661882630144,CloutGodOfcl_YT,2.0,8.0,,,,,
Florida,['shopping'],0,0,0.0,2020-06-16 06:34:44+00:00,1272779625865908226,"@NIGHTCENDANTS Shopping cart
Roll 
Chips
Popsicles
😁❤️",1,2581096035,SjSrwillis06,0.0,0.0,,,,,
Florida,['flying'],0,0,0.0,2020-02-17 21:18:04+00:00,1.22951537859586E+18,"@mr_burbs @mrsestime Moo moo, Moo moo, Olivia’s graduation, and flying out of Chicago headed for home. https://t.co/ojym6KwzBn",1,7.37735047533318E+17,Ms__Corley,0.0,1.0,"[[-82.2679052, 27.930926], [-82.0556591, 27.930926], [-82.0556591, 28.0934082], [-82.2679052, 28.0934082]]",United States,"Plant City, FL",city,
Florida,"['beach', 'beach']",0,0,0.0,2020-06-10 16:18:03+00:00,1270752093444456452,South beach is officially open .. but they are not allowing coolers on the beach #fuckumean,1,1135765530,ChicoVroc,0.0,0.0,,,,,
Florida,['games'],0,0,0.0,2020-07-11 13:32:39+00:00,1281944492858380289,You niggas can’t even win home games 😭🤦🏾‍♂️,0,4603968856,FatCrAwF,0.0,1.0,"[[-80.321683, 25.7090404], [-80.144974, 25.7090404], [-80.144974, 25.855667], [-80.321683, 25.855667]]",United States,"Miami, FL",city,
Florida,['game'],0,0,0.0,2020-06-03 17:46:17+00:00,1268237584091750400,how you make a game exclusively for a console but have the console struggle to play it?,0,999786294866796544,menaceinvelvet,1.0,5.0,"[[-82.5439892, 28.033407], [-82.479582, 28.033407], [-82.479582, 28.084798], [-82.5439892, 28.084798]]",United States,"Carrollwood, FL",city,
Florida,['airport'],0,0,0.0,2020-02-03 15:51:02+00:00,1224359649446633473,The amount of people at this airport. Jesus!,1,960750052816965632,SeksiRebxLyen,0.0,0.0,,,,,
Florida,['visiting'],0,0,0.0,2020-01-27 15:40:10+00:00,1221820200930238470,Looking forward to visiting the Capitol tomorrow with @CF_Foundation @CFF_FLGulfCoast to advocate for CF warriors &amp;… https://t.co/KadMw2OjSx,0,935873524631252992,bwombat24,0.0,5.0,,,,,
Florida,"['game', 'practice']",0,0,0.0,2020-01-23 04:07:21+00:00,1220196295039770624,"""It's a big game, not just for the NBA, but for our organization and us as players."" Inside our first practice from… https://t.co/9lB9FoJgfj",0,3217207797,EricaFomby,1.0,0.0,,,,,
Florida,['yoga'],0,0,0.0,2020-07-15 12:13:17+00:00,1283374071791734784,"I did my morning yoga, now I have coffee and I’m logging in. 😄😄",0,43626206,erinava,0.0,1.0,,,,,
Florida,['travel'],0,0,0.0,2020-02-24 00:29:09+00:00,1231737794290212864,@ESPNNBA Travel like a mug...,0,31657908,OfficialGmoney1,0.0,0.0,,,,,
Florida,['parks'],0,0,0.0,2020-06-13 00:58:10+00:00,1271607761416093696,TheTimTracker: The parks aren't as fun as they use to be. I find myself being more aware of where people are and to… https://t.co/ck2y89W7O4,0,498736257,KaitouKiwi,0.0,1.0,"[[-80.457446, 27.20569], [-80.233079, 27.20569], [-80.233079, 27.3958399], [-80.457446, 27.3958399]]",United States,"Port St Lucie, FL",city,
Florida,['game'],0,0,0.0,2020-02-05 03:14:55+00:00,1224894143647879174,Steven Stamkos notched his 2nd-consecutive game-winning goal and 61st of his career to move past Vinny Lecavalier f… https://t.co/OlBLPIpJW8,0,2788102730,BBurnsNHL,4.0,55.0,,,,,
Florida,['beaches'],0,0,0.0,2020-04-18 00:25:46+00:00,1251305889614704640,@heathdwilliams just read that ron desantis wants to open florida beaches back up again when they haven’t really be… https://t.co/GtFCrYdxr7,0,19058051,erinparty,0.0,1.0,,,,,
Florida,0,0,['go out'],0.0,2020-01-16 19:42:03+00:00,1217894804702535685,@LongHornFrenzy Anything on Sooners mod if Grinch is leaving to go out west or not?? Got a feeling they would be in… https://t.co/fWsxexd5Pq,0,570489898,J_Johnson40,0.0,0.0,,,,,
Florida,['game'],0,0,0.0,2020-01-24 00:24:21+00:00,1220502561981112331,REPORT: Kawhi Leonard (Load Management) will be held out of the All-Star Game In Chicago. https://t.co/sUtFEWRNoF,0,2638549575,Skyy_J305,0.0,0.0,,,,,
Florida,"['meeting', 'meeting']",0,0,0.0,2020-03-05 21:26:11+00:00,1235678017478934528,#BAMFAM Book A Meeting From A Meeting #sandlersummit https://t.co/xtLYZB63pz,0,51093886,jameswendt,0.0,1.0,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,
