text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,coordinates,country,place_full_name,place,retweet_count,favorite_count
0,0,0,['on facebook'],2020-06-21 17:09:22+00:00,1274751276534939654,I've been invited to the same children's boutique three different times on Facebook. take the hint I don't want to buy kids clothes.,456111721,CortCortney,,,,,0,1
0,['cooking'],0,0,2020-01-31 00:15:36+00:00,1223037076679143425,Gus got some cooking 👀 https://t.co/PDsjyfot28,313745976,dreamchasingAD,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,0
0,['watching'],0,0,2020-05-24 06:17:41+00:00,1264440415735951361,@Deacon_Schiele I can understand Central. But West? I'm glad the leagues came to their senses before I started watching in earnest.,1099228068,JPattersonTV,,,,,0,0
0,['ipa'],0,0,2020-03-10 20:12:55+00:00,1237471519179243526,Scofflaw Basement IPA on tap now. https://t.co/06XLrNuCfD @scofflaw #gumpgastropub #eatmgm #BeerMenus,844535449947459584,TheCorkCleaver,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,1
0,['netflix'],0,0,2020-04-26 00:11:58+00:00,1254201517256646659,@TamiRoman Outer Banks Netflix,2826220648,reddyred1970,,,,,0,0
0,['watching'],0,0,2020-05-23 21:33:20+00:00,1264308455663419392,@MLB @ronaldacunajr24 Quit watching the ball and run 🥺🥴,830004157,Stepdaddybrian,"[[-87.0748692, 35.16997], [-86.997014, 35.16997], [-86.997014, 35.2335], [-87.0748692, 35.2335]]",United States,"Pulaski, TN",city,0,1
0,['watch'],0,0,2020-03-28 04:17:01+00:00,1243753940811907072,I don’t understand why I continue to watch Grey’s ... this show have me on an emotional roller coaster 😭,4648919541,__shelbee,,,,,0,0
0,['watching'],0,0,2020-04-18 01:46:22+00:00,1251326173134684160,@MrJames079 @NeoUltimo I'm watching Ultra Seven but ok,1969593726,Axel3DandFoxy,,,,,0,1
0,0,0,['social media'],2020-06-02 15:18:34+00:00,1267838021820469254,@Merrill18 @kealaokalani They could Merrill but it’s social media man it’s for posting stuff. And how am i being a negative Nancy?,387858586,leech5024,"[[-88.5194043, 33.961674], [-88.447325, 33.961674], [-88.447325, 34.01541], [-88.5194043, 34.01541]]",United States,"Amory, MS",city,0,0
"['drink', 'flying']",0,0,['drink'],2020-05-30 14:35:50+00:00,1266740104292335617,@lizgraciek I used to drink them like crazy when i was flying a lot but now I have to conserve them,99818789,thiccjaccson,"[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]",United States,"Austin, TX",city,0,1
0,['watch'],0,0,2020-04-01 12:37:51+00:00,1245329527372427270,I want some first watch,1005219984,RyleeSiemone,"[[-82.620093, 27.821353], [-82.2652945, 27.821353], [-82.2652945, 28.171836], [-82.620093, 28.171836]]",United States,"Tampa, FL",city,0,1
0,['watch'],0,0,2020-06-04 21:56:01+00:00,1268662821124026373,@FunkyAppleTree @StormHour @ThePhotoHour I love to watch them get on the spinning bird feeders just to see how long… https://t.co/ddJyZTsaqI,805469338773913600,NewAgeDomes,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['gaming'],0,0,2020-04-23 20:18:43+00:00,1253418044111458307,Why can’t they hold the Alabama Lottery proposal and the gaming plan from the Poarch Band of Creek Indians into the… https://t.co/dCX3PVTdNq,375334044,TitusMcTerry,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,['ipa'],0,0,2020-04-29 20:44:42+00:00,1255598909436702720,Drinking a Deep Ellum IPA by @deepellumbrewco @ Untappd at Home — https://t.co/ReANsXPUt9,707025591,mcw1970,,,,,0,0
0,0,0,['social distancing'],2020-04-10 18:35:18+00:00,1248680974344282112,ok but why are ppl still not social distancing ? Come on y’all,2697413396,katelyn_heffler,,,,,1,22
0,['watching'],0,0,2020-03-13 15:20:56+00:00,1238485201312940039,Might be the most watching fight card of all time* https://t.co/y2mNVBabNn,237839589,a__mcmillan,,,,,0,1
0,['watch'],0,0,2020-01-20 06:31:27+00:00,1219145396724883460,@_kiannnnaaa @LiviNIn_A_dReaM ima need u to watch it again cause he ain’t say that,808138327,kingttown,"[[-85.9258251, 33.552521], [-85.715332, 33.552521], [-85.715332, 33.639362], [-85.9258251, 33.639362]]",United States,"Oxford, AL",city,0,0
0,['watching'],0,0,2020-07-11 00:20:38+00:00,1281745174914359296,@UnkleSilk Not really brethren I’m watching the sunset on the Tennessee river.. living life and flourishing.. pardo… https://t.co/L8IHuKGA1A,1855643856,IsaacMcNutt02,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
['drink'],['beer'],0,['drink'],2020-06-28 18:53:52+00:00,1277314288315764739,I have become a “must have a koozie to drink beer out of a can” person. I hate myself,954053050611785728,BrewedBlackGirl,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,4
0,0,0,['make dinner'],2020-05-11 20:34:37+00:00,1259945026488066048,@DojaCat Since you wanna be a cow SO BAD.. How about we skin ya ass and make dinner since we got a meat shortage. F… https://t.co/2YoRHnzKgH,478225745,Alabama1017,,,,,0,0
0,['watch'],0,0,2020-04-17 16:23:55+00:00,1251184626296635392,I need to watch my favorite movie ATL again,224686897,Salute_Da_Swagg,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,2
0,['cook'],0,0,2020-06-30 14:09:30+00:00,1277967502241181703,This free at my grandma house . Ik yall people cant cook https://t.co/FFn4EYqe0R,469114376,iam_isaac__,,,,,56,265
0,0,0,['on instagram'],2020-03-25 01:23:40+00:00,1242623151965638656,"I’m not posting embarrassing pictures of myself on Instagram, please stop asking",99818789,thiccjaccson,"[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]",United States,"Indianapolis, IN",city,1,14
0,['bake'],0,0,2020-05-12 10:43:09+00:00,1260158564548648962,@JCushmann Wake and bake 💨,1026237722393038848,crazygem9,,,,,0,0
0,['watched'],0,0,2020-03-15 16:34:24+00:00,1239228464076554241,@macbrunson @ValleydaleSBC Lisa and I watched him too. As my grandfather used to say “He’s as good as snuff and not near as dusty!”,424650486,Faith4Politics,,,,,1,1
0,['watch'],0,0,2020-02-05 18:50:41+00:00,1225129634032951298,"⚠️12:50 PM: Flash Flood Watch extends from the Gulf Coast all the way up to SW Virginia.

In effect for Central AL… https://t.co/vPcThL8NKD",740267807888318464,GriffinHardyWX,,,,,1,3
0,['watch'],0,0,2020-06-07 14:32:07+00:00,1269638270591414273,"We have a tornado watch in effect until 5pm for Mobile, Baldwin, and George counties. This means conditions are fav… https://t.co/ORDaQKOeOj",259552150,Kyle_WPMI,,,,,3,3
"['church', 'church']",0,0,['zoom call'],2020-04-07 19:40:38+00:00,1247610253857951745,Jonathan is enjoying a Zoom Call this afternoon with his friends from church. We love our church and appreciate the… https://t.co/E0rgiQfntX,413213815,danielmstephens,,,,,0,9
['drink'],0,0,['drink'],2020-07-03 14:25:02+00:00,1279058573440487424,I honestly can’t relate to the whole waking up in the middle of nighttime to drink water thing... when I’m sleep I’… https://t.co/Y4iwhj3i5w,139539962,slick_vick95,,,,,0,0
0,['clean'],0,0,2020-05-17 01:37:08+00:00,1261833097760387074,My COGIC minister grandpa LOVES Mystikal. Always had to play him the clean versions tho. 😂,437953911,_ADFields,,,,,0,0
0,['disney+'],0,0,2020-04-13 18:42:00+00:00,1249769824806453248,i think after this pandemic we need a nickelodeon version of disney+,2421252271,theemmaanderson,"[[-87.756349, 30.329689], [-87.625885, 30.329689], [-87.625885, 30.4397679], [-87.756349, 30.4397679]]",United States,"Foley, AL",city,0,6
['drink'],['whiskey'],0,['drink'],2020-05-23 00:14:35+00:00,1263986649643565057,y’all drink wit y’all daddy? 🤣it’s just sum bout knob creek whiskey that don’t right good to me..,1126253370,zyonnicole,,,,,0,0
0,['cooking'],0,0,2020-04-08 19:03:10+00:00,1247963210256453633,@ByJustinLee Me dropping my homework right now to go listen to Ferg cooking Gundy https://t.co/xUcUarR9bE,1171237552352833536,CClemente__,,,,,0,3
0,0,0,['online classes'],2020-03-30 20:52:05+00:00,1244729129225912322,@EaglesMovingUp @PrinVanPhillips @dionnejwilliams @CoachBates7 For AP Online Classes &amp; Review: https://t.co/mrgY0zwKfl,16622961,afineburg,,,,,2,3
0,['watching'],0,0,2020-02-09 08:50:33+00:00,1226428158292975617,"I cried, screamed, got pissed, etc watching @Power_STARZ finale #WhoShotGhost  wow! I KNOW WHO SHOT 👻 S/O to… https://t.co/ok3q7FDGSx",1043373343,brandonbryantTV,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,1,0
['drink'],0,0,['drink'],2020-06-28 03:33:28+00:00,1277082661194997762,"Ain’t eem much gon lie to ya big dog... 

This drink I made for myself tonight is nasty as FUCK! 😂",1001036976,sirspriggsalot,,,,,0,5
0,['watched'],0,0,2020-02-19 03:12:57+00:00,1229967076082814976,I just now watched the NBA dunk contest from this past week &amp; there is no way AG should have lost! That’s unbelievable!,2892117286,Coach_McFall35,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,1
['drank'],['whiskey'],0,0,2020-06-21 14:17:43+00:00,1274708078299099137,"@snapshotkat As long as you don’t judge me after I’ve drank some whiskey, we’re set! 👌🏻",1115005830280163328,KandaharKaptain,,,,,0,1
0,['clean'],0,0,2020-06-01 22:31:05+00:00,1267584482120515584,I don’t understand why white people who are so upset about the “destruction” aint in the streets helping clean up o… https://t.co/C0wlZY8qWx,1016004357161136128,acprice4,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,0,6
0,['facetime'],0,0,2020-02-18 01:24:58+00:00,1229577515905187841,"still till this day I’m on FaceTime, talkin wit the pastor. Like is they wit me or against me ?",746792844367699968,205Zay,"[[-86.709501, 33.6188], [-86.629573, 33.6188], [-86.629573, 33.676838], [-86.709501, 33.676838]]",United States,"Center Point, AL",city,0,0
0,['watch'],0,0,2020-05-26 18:21:10+00:00,1265347260507922432,I wanna watch Roll Bounce,1014944235072704512,theyl0vede,,,,,0,0
['game'],['watch'],0,0,2020-03-08 20:31:47+00:00,1236751488682274817,I see my tradition of “waiting all day to be able to watch a Cubs game only to see them get rocked before ever gett… https://t.co/0fQkxtJdzQ,519747173,Crafty_Righty,,,,,0,0
0,"['watch', 'watched']",0,0,2020-05-11 03:03:53+00:00,1259680601554198539,Should I watch Better Call Saul or Ozark next? I've watched Breaking Bad The Wire Stranger Things Euphoria All American and 13 Reasons Why,478225745,Alabama1017,,,,,0,1
0,['watch'],0,0,2020-01-05 20:25:05+00:00,1213919366275850240,"@ChipWVTM13 Hello, hoping you are having a great day. I am doing fine. Don't forget to watch the Golden Globe awards tonight on NBC.",1165087212565946368,DarrellWeathe12,,,,,0,0
0,['watch'],0,0,2020-06-13 00:16:23+00:00,1271597248158236673,"“Daddy Bud upped and died” 😂😂😂

Im too high and immature to watch this right now",43759360,WellDamn_Jess,,,,,0,0
['game'],['ps4'],0,0,2020-07-11 10:23:47+00:00,1281896963848450050,Dropped my PS4 in da mudd dis shit a dirty game 🤦🏾‍♂️,708330625376395264,4hunnitsall,,,,,0,0
['games'],['watched'],0,0,2020-03-10 17:05:25+00:00,1237424329677312000,"Most Watched Games on YouTube in 2019

1. Minecraft
2. Fortnite
3. Grand Theft Auto
4. Garena Free Fire
5. Roblox
6… https://t.co/jpSNWxcQvd",423188726,AwallDigital,,,,,19,86
0,['watch'],0,0,2020-02-23 18:55:43+00:00,1231653884197834752,Did you not watch the CFP? https://t.co/n9spWhJ79b,730846236140396544,pizzarollpapi,"[[-85.0386729, 32.373847], [-84.795941, 32.373847], [-84.795941, 32.59076], [-85.0386729, 32.59076]]",United States,"Columbus, GA",city,0,0
0,['watch'],0,0,2020-01-11 12:58:49+00:00,1215981390048780288,"Tornado Watch for Madison County, AL. https://t.co/BFCcyQ8CUR",41834518,Toney_FD,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,1
0,['watching'],0,0,2020-03-18 01:07:15+00:00,1240082305307172865,@no_silenced @realDonaldTrump I was watching and the secretary of the treasury was saying it could be substantially… https://t.co/usZ6Vz4xNW,1163469474617597952,Bamafan19692,,,,,0,0
0,['delivered'],0,0,2020-05-21 17:17:30+00:00,1263519300524130306,@USPSHelp No update on package in 4 days - but supposed to be delivered tomorrow? Please advise #DeliveryProblems,18346194,mviron,,,,,0,0
0,['watched'],0,0,2020-03-23 18:20:55+00:00,1242154372915699716,"It was one of those days where I took a couple scalps and then just stepped back from the market and watched. 

Not… https://t.co/I2z4IswApy",1138617522671038464,StockChartSteve,,,,,0,4
0,['watch'],0,0,2020-03-06 03:53:03+00:00,1235775375185252354,Finna watch Milan xanni 🙄,353524347,___OhhhThatsBRE,,,,,0,1
0,['watching'],0,0,2020-04-12 04:39:25+00:00,1249195395814653953,It’s cool dude I’m just watching the tracers,106603925,Oscar95__,"[[-86.713173, 33.417914], [-86.6619267, 33.417914], [-86.6619267, 33.453999], [-86.713173, 33.453999]]",United States,"Brook Highland, AL",city,0,0
0,['watch'],0,0,2020-04-08 19:54:11+00:00,1247976049545281542,"Severe T-Storm Watch issued for Clarke, Monroe, and Conecuh Co. in Alabama until 9 PM. Isolated storms could produc… https://t.co/lECyBxFmik",4703829974,WKRGColleen,,,,,0,3
0,0,0,['social media'],2020-01-31 13:25:36+00:00,1223235887338786817,"Chief, this been the case for a while. Social media just made it to where we can see it for ourselves https://t.co/074PUxCYPS",1070688581402931200,_SlimWitDaLac,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,0,0,['stay in'],2020-02-10 19:42:29+00:00,1226954608532217856,@tomgreene2 @justpipertoo @mattmurphyshow Thank you sir! I hope we stay in touch!,996194798485811200,DonatDB,,,,,0,1
0,0,0,['on twitter'],2020-06-28 14:09:07+00:00,1277242630900985856,I be waking in a good mood..... then I see some racist shit on twitter 🤦🏾‍♂️,1054942708467412992,AAnonimis,"[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]",United States,"Georgia, USA",admin,1,9
0,['watching'],0,0,2020-01-04 22:44:57+00:00,1213592180247281664,Go get paid @jerryjeudy ‼️‼️ Excited to continue watching you play https://t.co/3X41fBECxm,2697413396,katelyn_heffler,,,,,1,30
0,['clean'],0,0,2020-04-21 01:52:15+00:00,1252414816318185472,@_bluntsnblondes is remixing Hilary duffs coming clean on livestream I’m i i- cannot I love it,156162733,noturaveragejo_,,,,,0,4
0,0,0,['social media'],2020-06-05 13:37:08+00:00,1268899659277312000,"I'm inviting you to join Cash Crates, a site that lets you earn money with social media. I just earned $50.00 and y… https://t.co/jkMzzgFI2S",1036023860213231616,Dirty__Danz,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,0,0
0,0,0,['social media'],2020-06-11 23:47:11+00:00,1271227510710206465,@allentien I personally think there is some aspect of that will all interactions that involve quick jolts on social media,464056843,StefanKertesz,,,,,1,1
0,['watching'],0,0,2020-03-31 05:40:46+00:00,1244862178672459776,"Just finished watching #KnivesOut. Great movie. My main gripe though was you don’t give 100mg of Toradol, especiall… https://t.co/ySQ29nGZs0",1579523684,hockeynole,"[[-86.831239, 33.398161], [-86.6510773, 33.398161], [-86.6510773, 33.50444], [-86.831239, 33.50444]]",United States,"Vestavia Hills, AL",city,0,3
0,['cook'],0,0,2020-07-09 01:51:18+00:00,1281043218822500359,@micmicmicmi Omg I'm hollering I saw a country guy at cook out with a decal of a boat on his truck and it said THOT YACHT,928825477,sentient_fart,,,,,0,3
0,['netflix'],0,0,2020-04-19 05:28:15+00:00,1251744400276946944,"WATCH Cathy Kelley Snags Role In Netflix Comedy (via @SportfusionApps #WWE #News)
https://t.co/nW3SennV7V",820746390049538048,Rodrick76496943,,,,,0,0
0,['clean'],0,0,2020-07-11 15:07:52+00:00,1281968454904565762,"3 spins later, trucks are clean, station is spotless &amp; I’m officially a Sixlack fan.",21315493,TallTattedNFit,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,0
0,['clean'],0,0,2020-07-01 19:20:20+00:00,1278408112035241984,"@ratemyskyperoom @DukeMargolis Hey, it’s  clean and uncluttered. Refreshing.",825436510442897408,vjonesphoto,,,,,0,0
0,['watching'],0,0,2020-06-05 06:40:39+00:00,1268794848301154305,I’m watching my nephew tomorrow since his daycare is closed. I’m definitely getting drunk tomorrow night,62374383,GNIK_SUIRAD,"[[-87.0315452, 33.295574], [-86.8974334, 33.295574], [-86.8974334, 33.456651], [-87.0315452, 33.456651]]",United States,"Bessemer, AL",city,0,0
['games'],0,0,['reading books'],2020-05-23 14:06:07+00:00,1264195910675959808,"Music Off,TV OFF,Reading Books OFF,The Only Thing Is My Video Games Are Not OFF.",2272501387,awesome_malcolm,,,,,0,0
0,['netflix'],0,0,2020-03-12 17:22:49+00:00,1238153487365570561,"NBA cancelled, MLB cancelled, NCAA cancelled, my ex Netflix subscription cancelled. Life is really taking a toll on me rn 🥴",746792844367699968,205Zay,,,,,0,0
['drink'],0,0,['drink'],2020-04-10 04:47:41+00:00,1248472697773805569,They brought back stockpile on GTA...drink this Smirnoff and play on the station all night.,2416239245,MoparTeddy96,,,,,0,0
0,['watch'],0,0,2020-06-15 18:28:58+00:00,1272596978879397889,God please watch over me 🙏🏼 https://t.co/nzYkOtNNRN,1090305077032701952,andre_jalen,"[[-85.747927, 32.386278], [-85.663058, 32.386278], [-85.663058, 32.460448], [-85.747927, 32.460448]]",United States,"Tuskegee, AL",city,0,0
0,0,0,['hand washing'],2020-03-13 22:47:21+00:00,1238597546429349889,#perfecto kiddies learning the importance of hand washing https://t.co/475WoNzurr,71824129,ebbymarie,,,,,0,0
0,['netflix'],0,0,2020-07-07 13:12:47+00:00,1280489944906117121,Tiger King came out on Netflix on March 20,16334969,MadisonU,,,,,0,16
0,['delivered'],0,0,2020-04-11 19:47:28+00:00,1249061525588934656,When you’re a child of God he sends u on a mission back to places he’s delivered you from to help pull the ones out… https://t.co/20ZL66qoWv,823297006655389696,realsteppa4k,,,,,1,8
0,['netflix'],0,0,2020-06-19 02:03:18+00:00,1273798478674767872,@DarkCocoKendra Netflix?,1628172824,jmarieg___,"[[-85.515405, 31.130472], [-85.334617, 31.130472], [-85.334617, 31.33397], [-85.515405, 31.33397]]",United States,"Dothan, AL",city,0,0
0,['watching'],0,0,2020-06-03 18:57:01+00:00,1268255386655756295,I never understood how y’all be following &amp; watching people but “don’t like” them 🥴,3351560261,jdeshaee,"[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]",United States,"Houston, TX",city,0,0
0,['wine'],0,0,2020-04-20 03:28:45+00:00,1252076713670041600,I bought the red Stella Rosa wine the other day and was big mad when I realized it was nothing but pink kool aid. I paid 15 bucks for juice.,45725019,carrieleeann_,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,6
0,['baked'],0,0,2020-04-16 18:36:44+00:00,1250855663485452290,"She is so extremely nice, please vote for @gsudarlin ! She’s baked treats for me, my wife @kdeebug10oh thinks she’s… https://t.co/LUhmYI666l",48849831,barrymcknight,,,,,0,3
0,0,0,['on twitter'],2020-04-08 01:36:24+00:00,1247699782761676800,"My week on Twitter 🎉: 1 Mention, 5 Likes, 1 Reply. See yours with https://t.co/kk0DF6TSPb https://t.co/ietkTQ1D4E",18658585,JamesonHayes,,,,,0,0
0,['watch'],0,0,2020-05-06 19:20:36+00:00,1258114461820387338,@cbp71 Watch out C.,2455221483,profstan72,"[[-86.831239, 33.398161], [-86.6510773, 33.398161], [-86.6510773, 33.50444], [-86.831239, 33.50444]]",United States,"Vestavia Hills, AL",city,0,1
['game'],['watch'],0,0,2020-04-21 03:13:50+00:00,1252435348098936832,@JGleas @PFF_AustinGayle I try to give kids benefit of the doubt but you watch the all-22 (not just of this game) and that shows up.,264532313,BamaWaldo,"[[-87.644402, 33.207777], [-87.540968, 33.207777], [-87.540968, 33.333623], [-87.644402, 33.333623]]",United States,"Northport, AL",city,0,1
0,['clean'],0,0,2020-03-07 23:21:59+00:00,1236431932210262021,love being in a clean house😩💓.,948740815391608832,jenell_mya,,,,,0,1
0,['beer'],0,0,2020-04-05 17:53:35+00:00,1246858535746646017,"Excellent Al!
I will toast his and your health today at  Beer Thirty.
I know you and your family are celebrating. https://t.co/gVzteZzL77",214757785,Aubiece,,,,,0,7
0,0,0,['on facebook'],2020-06-13 12:48:11+00:00,1271786444554752000,"COLUMN - Last week, a member of the Sons of Confederacy sent me a message on Facebook to thank me for what he calle… https://t.co/t2SEemGiff",766674402431864832,DailyMtEagle,,,,,1,0
0,0,0,['social media'],2020-01-02 19:14:58+00:00,1212814559674863616,"Y’all ever see a girl post on social media and you just wanna comment, “your boyfriend/husband cheats on you?”",106603925,Oscar95__,,,,,0,1
0,['watch'],0,0,2020-07-01 03:20:45+00:00,1278166626232393730,"@briannas_mother Watch this Space, for sure!",2255614708,mlcfrench,,,,,0,1
0,['watch'],0,0,2020-06-17 21:41:14+00:00,1273370141426925568,"Thank you @realDonaldTrump , I'm loving the MOVIE. ""GET EVEN"" Oh It's on. Watch out #DeepState https://t.co/KP5lBuUQqw",397386974,ItsAlabama,,,,,0,1
0,0,0,['on twitter'],2020-04-23 06:00:23+00:00,1253202036855799808,"@DennisseLisseth @clark_judy @OANN Calm down Russian bot, stop posting conspiracy theories on Twitter during a global pandemic.",2280269023,daaronherman,,,,,0,0
0,0,0,['take out'],2020-04-11 17:49:51+00:00,1249031925794320384,@claywescott @NateSilver538 Take out NYC and the USA is kicking ass.,57154896,E_in_Bama,"[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]",United States,"Hoover, AL",city,0,0
0,0,0,['on twitter'],2020-07-03 05:43:28+00:00,1278927319718076417,"I think there are like 6 people on Twitter who follow me from west Alabama, but if you do, where them fireworks sta… https://t.co/Er098Hrzzo",16334969,MadisonU,"[[-86.967333, 33.405025], [-86.620501, 33.405025], [-86.620501, 33.67945], [-86.967333, 33.67945]]",United States,"Birmingham, AL",city,1,7
0,['watch'],0,0,2020-06-01 16:21:03+00:00,1267491357737836544,We will keep fighting groups like Judicial Watch and True the Vote that are mounting voter suppression efforts to d… https://t.co/urqzVSaMJN,84734907,KristenClarkeJD,,,,,5,23
0,['watched'],0,0,2020-05-28 04:15:46+00:00,1265859283205357568,@jc__rny But i liked it a lot when I first watched it a couple years back,922983720273039360,damniwanther,,,,,0,1
0,0,0,['on instagram'],2020-03-28 22:08:42+00:00,1244023634907279362,If you aren’t following Juniperfoxx on Instagram you are missing out on the ultimate in animal cuteness! You’re wel… https://t.co/X5FVTOEiE9,60693522,stephghickman,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,0,3
0,['cooking'],0,0,2020-07-11 22:07:12+00:00,1282073984125874181,@MyLittleBurner5 Man I’m quoting a rap lyric I ain’t cooking no bricks,2462048898,JusCallMeLani,,,,,0,2
0,0,0,['on facebook'],2020-06-26 11:29:54+00:00,1276477783821123585,It is #FACEBOOKFRIDAY join @sarah3340 @ABC3340Wendell and I on Facebook Live at 6:45 to get a look behind the scene… https://t.co/cJbF2qI3dw,1001091308,TaylorSarallo,,,,,0,8
0,0,0,['social distancing'],2020-04-02 02:35:34+00:00,1245540346517487618,This is the latest in a series of significant steps we have introduced to limit social distancing and protect the public.,2314747946,MayorStimpson,,,,,0,5
0,['watch'],0,0,2020-05-03 00:28:43+00:00,1256742450015670272,@bohoNinaJo Noted. I gotta watch it thoroughly,246822658,Deli3Dish,,,,,0,1
0,['wine'],0,0,2020-06-16 01:19:59+00:00,1272700417814802433,"I’m out of or low on coffee, wine, and diapers. 😳",20207939,jessiepjones,,,,,0,4
0,0,0,['social media'],2020-01-07 21:04:58+00:00,1214654182495588352,"I'm inviting you to join SurveyJunkies, a site that lets you earn money with social media. I just earned $30 and yo… https://t.co/7pWodKylT7",116671401,conleychelsea,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,0,0
0,['cooks'],0,0,2020-03-13 02:06:53+00:00,1238285373668839424,Much love to Coach Flea showing BCP recruits some love Cooks brothers and DJ at Alabama State! @ASUHornetNation… https://t.co/K63MRwbV6Z,2396694374,bayoucitypreps,"[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]",United States,"Atlanta, GA",city,0,0
0,['watching'],0,0,2020-04-12 01:23:59+00:00,1249146212235821056,@parlayyy What y’all watching 👀,58349738,preslismalls,,,,,0,0
0,0,0,['on twitter'],2020-04-04 03:33:32+00:00,1246279712860708865,"My week on Twitter 🎉: 1 Mention, 1 Like, 1 Reply. See yours with https://t.co/rZHV4HFLGQ https://t.co/ceKMGzn3cO",18195551,LisaMKnight,,,,,0,0
0,0,0,['social distancing'],2020-03-19 15:52:41+00:00,1240667517842006019,"A: As long as you maintain social distancing of 6 feet, it's okay to do that.",158456433,AARPAL,,,,,2,2
0,0,0,['social media'],2020-01-16 21:30:17+00:00,1217922043871670278,It’s always best to not say inappropriate things on social media! So I’ll just say you’re a very handsome man❤️ https://t.co/tKy2G4Il93,1174751829701345280,brownbeauty23_,"[[-86.519989, 32.415392], [-86.3954996, 32.415392], [-86.3954996, 32.520815999999996], [-86.519989, 32.520815999999996]]",United States,"Prattville, AL",city,0,0
0,0,0,['social media'],2020-04-23 21:40:29+00:00,1253438619701764097,"At 4:03 PM CDT, 1 NNW Randolph [Bibb Co, AL] PUBLIC reports HAIL of quarter size (E1.00 INCH). SOCIAL MEDIA REPORT. https://t.co/NgJ2gaWdJZ",34939971,iembot_bmx,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,0,0
0,0,0,['social media'],2020-02-15 22:06:55+00:00,1228802896478789632,dont get mad when people get in your business when youre posting it PUBLICLY on social media,1207682374890336256,keepastrapp,,,,,1,2
0,['cook'],0,0,2020-06-06 14:16:40+00:00,1269271996115947521,@kingofkingsky12 After that cook breakfast 😫,265011091,obeyteejayy,"[[-89.7444626, 35.006217], [-89.640889, 35.006217], [-89.640889, 35.110826], [-89.7444626, 35.110826]]",United States,"Collierville, TN",city,0,0
