state,text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place
Michigan,['service'],['watching'],0,0,2020-04-19 15:19:24+00:00,1.2518931642454753e+18,"Due to #COVID19, watching @AoC_Lutheran’s Divine Service with @mewl712 on #Facebook live on the Second Sunday of Ea… https://t.co/MjmHRorcxo",97012499.0,DaveLambertUSA,1.0,0.0,"[[-83.21476204971921, 42.531151295885664], [-83.21476204971921, 42.531151295885664], [-83.21476204971921, 42.531151295885664], [-83.21476204971921, 42.531151295885664]]",United States,Ascension Of Christ Lutheran Church,poi
Michigan,0,['wine'],0,0,2020-07-14 20:57:54+00:00,1.2831437090229248e+18,@TheDanaWeiss @realDonaldTrump WINE &amp; CHEESE!,17999412.0,LauraNTrier,0.0,0.0,,,,
Michigan,0,['watching'],0,0,2020-02-07 23:03:33+00:00,1.2259180488902287e+18,⚠️ WARNING  ⚠️ do not be consuming liquid when watching and listening to this. https://t.co/dvxXWUute6,284159774.0,DarkMyrrdin,1.0,1.0,,,,
Michigan,0,['post'],0,0,2020-04-13 17:07:22+00:00,1.249746008432685e+18,@MHBloggerRT One post per day this week!,1.054368925251711e+18,CarleyConcepts,0.0,0.0,,,,
Michigan,0,['read'],0,0,2020-05-05 12:17:42+00:00,1.2576456446400266e+18,"I got Becoming &amp; Assata yesterday, I can’t wait to read them 🤗📚",117298791.0,_foreverSJ,0.0,0.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['read'],0,0,2020-06-12 16:51:42+00:00,1.2714853374335263e+18,@ictcowgrrl @LechMazur You have missed the whole point and yes I have read economic books but books don't tell the… https://t.co/YHWptagILB,9.524171248526172e+17,IGierzak,0.0,0.0,"[[-86.339696, 43.201538], [-86.144095, 43.201538], [-86.144095, 43.264395], [-86.339696, 43.264395]]",United States,"Muskegon, MI",city
Michigan,0,['watched'],0,0,2020-01-17 15:33:28+00:00,1.2181946338696643e+18,@Christianboa_ def watched it last night and shit was crazy,599709201.0,_yagirlrach,1.0,1.0,,,,
Michigan,0,['watching'],0,0,2020-07-05 00:47:52+00:00,1.2795777030254264e+18,@pulte Was watching President Trump,8.573171943335977e+17,Eva79984549Eva,0.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['read'],0,0,2020-03-20 15:47:56+00:00,1.2410287104442696e+18,"While we’ve made our coronavirus stories free to read online, please consider supporting good journalism by subscri… https://t.co/lpJpc6PUxF",19968545.0,jboomgaard,1.0,0.0,,,,
Michigan,0,"['cooked', 'wine']",0,0,2020-05-02 01:13:03+00:00,1.2563912167044874e+18,"cleaned up, cooked dinner 

and showered. 

now it’s time to relax with a glass of wine and finish season seven of scandal.",79019673.0,najwilsonn,0.0,2.0,"[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]",United States,"Chicago, IL",city
Michigan,0,"['watch', 'stream', 'twitch']",0,0,2020-01-04 00:29:32+00:00,1.2132561106831483e+18,"@TheFamilyDogs1 @Pestily How do you get them, just watch some of the stream and you get an email? From who, twitch? Or directly from Tarkov",4870836392.0,jeremiahfraites,0.0,1.0,,,,
Michigan,0,['watching'],0,0,2020-05-15 23:00:20+00:00,1.2614312498198405e+18,Is anyone watching Fox News Special Report? Leslie Marshall looks like a hag! And pink lipstick with a red shirt?!… https://t.co/FDaDvfkZiA,7.976235542547702e+17,laura_vedder3,1.0,5.0,,,,
Michigan,0,"['watch', 'disney+']",0,0,2020-07-04 02:32:11+00:00,1.2792415684787282e+18,"I’ve cried out of happiness so many times tonight. Everybody, watch Hamilton on Disney+. It’s worth it. #HamiltonDay #hamifilm",473483000.0,brown_tony1,0.0,5.0,"[[-90.359062, 38.52483], [-90.2869624, 38.52483], [-90.2869624, 38.584414], [-90.359062, 38.584414]]",United States,"Affton, MO",city
Michigan,0,['clean'],0,0,2020-05-15 03:40:56+00:00,1.261139475167621e+18,@realkingdouglas @__MyLighthouse @pre176 @Lidku1 @pattiann2004 @CombatJourno @jaketapper @sultanhaidari JV would clean the floor with you!,2487987498.0,MarkClarkster,0.0,0.0,,,,
Michigan,0,['streaming'],0,0,2020-06-23 22:37:54+00:00,1.275558730059432e+18,"@btsyoutubedata @BTS_twt Love seeing these numbers! Keep 'em coming! Now keep streaming @BTS_twt 💜

For those who h… https://t.co/O1GNLLz6qB",384461311.0,MzLiliana,3.0,20.0,,,,
Michigan,"['camp', 'parks']",['watching'],0,0,2020-07-02 02:51:20+00:00,1.278521610547409e+18,I’m only watching marriage boot camp to see my favorite southern belle Miss Phaedra Parks,241432985.0,jadefbaby,0.0,0.0,"[[-84.582462, 42.606392], [-84.483579, 42.606392], [-84.483579, 42.674703], [-84.582462, 42.674703]]",United States,"Holt, MI",city
Michigan,0,['watch'],0,0,2020-06-04 16:51:57+00:00,1.2685862978133402e+18,"Repost @rosayboyreem
・・・
Click on amazonprimevideo on your firestick 🔥 or smart tv and watch all three tonight. Tha… https://t.co/UXSqx2de0k",39282819.0,JaySkillZ313,0.0,1.0,,,,
Michigan,0,['watching'],0,0,2020-01-12 18:11:49+00:00,1.216422546771497e+18,Started watching Aj and the Queen... I. Am. In. Love. 😍😂👏🏼😭🖤 https://t.co/R1Vxq2zeJ5,461378449.0,YogaCoffeeMagic,0.0,3.0,,,,
Michigan,['hotel'],['switch'],0,0,2020-03-01 14:33:32+00:00,1.234124615859024e+18,"Strong start to the day from @KillerQueenVGC by leaving her Switch in the hotel room, do you think she needs that for top cut",25873169.0,thebayleerenee,0.0,25.0,,,,
Michigan,0,['youtube'],0,0,2020-04-29 13:51:44+00:00,1.2554949844024402e+18,#spotify #hiphopheads #trapmusic #musicproducer #youtube #rapculture #repost #hiphopstyle #newyork #hiphopbeats… https://t.co/dxLl6yBW6F,184488058.0,NuMarz,4.0,3.0,,,,
Michigan,0,['stream'],0,0,2020-06-13 00:39:03+00:00,1.2716029495554458e+18,6 years of Spanish class is finally paying off to understand what the Latin man is saying on my pirated live stream of Rpdr,3054336776.0,baddboybribri,0.0,6.0,"[[-84.515906, 42.704505], [-84.447347, 42.704505], [-84.447347, 42.788935], [-84.515906, 42.788935]]",United States,"East Lansing, MI",city
Michigan,0,['watched'],0,0,2020-05-06 01:56:33+00:00,1.2578517165376307e+18,Facebook memories hit when it’s a video of your daughter when she was adorable and 2 1/2 😭 I’ve watched it a millio… https://t.co/oZyebYlG7E,143122102.0,NNYLEIROC,1.0,0.0,"[[-83.549674, 42.349201], [-83.429945, 42.349201], [-83.429945, 42.396057], [-83.549674, 42.396057]]",United States,"Plymouth Township, MI",city
Michigan,0,"['watched', 'watch', 'netflix']",0,0,2020-03-15 03:03:19+00:00,1.23902435021867e+18,"As a serial binge watcher, I unfortunately have already watched everything I want to watch on Netflix already. 

I’… https://t.co/GgPA0iyDNb",176272719.0,hashtagmaggie,0.0,1.0,"[[-84.710722, 39.052962], [-84.3689026, 39.052962], [-84.3689026, 39.2211137], [-84.710722, 39.2211137]]",United States,"Cincinnati, OH",city
Michigan,0,['reading'],0,0,2020-06-14 22:14:04+00:00,1.272291241561129e+18,"Despite reading a lot of history, and, in fact, holding an undergraduate degree in history from the University of M… https://t.co/Oxn71ekf6t",40780304.0,sherlonya,0.0,1.0,,,,
Michigan,0,['post'],0,0,2020-03-18 00:47:12+00:00,1.240077257764475e+18,@RealAnxietyMan Don't regret your truth. And your post helped me... So thank you,7.072359875170918e+17,bchristilynn,0.0,1.0,,,,
Michigan,0,['facetiming'],0,0,2020-04-03 00:55:46+00:00,1.2458776204342313e+18,"@julie_alley My screen time has increased dramatically... but I think it's because we are FaceTiming, Zooming, Hous… https://t.co/bzMMQqPRo8",775831236.0,MPSbiedermann,1.0,9.0,,,,
Michigan,0,0,0,['stay in'],2020-03-06 15:11:43+00:00,1.235946168364028e+18,Discussing Coronavirus and China on WJR. What happens in China - does not stay in China. We are living in a global… https://t.co/5C4Fp4tsUF,773796121.0,tdwatkins88,0.0,0.0,,,,
Michigan,['mass'],['post'],0,0,2020-05-09 11:02:49+00:00,1.259076352625574e+18,"Onlyfans PROMO💙 🤑

$25 1 day regular post 
$50 1 day pinned📍
$75 3 days pinned📍
$100 7 days pinned📍
$60 mass dm📩",4862790301.0,Realbiancablu,0.0,1.0,,,,
Michigan,0,['post'],0,0,2020-06-23 05:08:58+00:00,1.2752947579551744e+18,@Dontmincewords2 @punkrockproseco @Scaramucci 😂 well thank you! Oleaginous is my new fave word post Bolton intervie… https://t.co/bQYYDXXWnQ,8.572859829530993e+17,muzzleofbeeslp,0.0,0.0,,,,
Michigan,0,['read'],0,0,2020-07-08 19:46:42+00:00,1.2809514625421476e+18,"@kolEphraim @ACLU No, I will actually read the verses you provide. But please don't use ""be fruitful and multi."" Th… https://t.co/exUdNDexyQ",3140804568.0,celestialbling1,0.0,0.0,,,,
Michigan,0,['posted'],0,0,2020-06-18 19:53:53+00:00,1.2737055159237673e+18,Just posted a photo https://t.co/9660m9TPlH,1.1962053597252362e+18,TheCuteGod,0.0,0.0,,,,
Michigan,0,['reading'],0,0,2020-02-05 22:21:48+00:00,1.225182763546022e+18,Thank you @mradamwelcome for my book!  Can’t wait to get started reading it!!! @AllysonApsey https://t.co/3KiKoCovM0,389196048.0,mslisasheppard,1.0,8.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['posting'],0,0,2020-03-18 21:48:50+00:00,1.2403947580208906e+18,"@Darshelle Please keep posting pics, it’s what keeps me going with all this craziness that’s going on in the world… https://t.co/pXMvvncyCf",7.029856189980344e+17,mccrackin9660,0.0,0.0,,,,
Michigan,0,['post'],0,0,2020-04-30 16:56:46+00:00,1.2559039363573228e+18,@askaboutjaeeee1 What made you post this 😂😂😂,4885514290.0,official313rob,0.0,0.0,,,,
Michigan,['office'],['post'],0,0,2020-06-23 02:07:31+00:00,1.2752490945801093e+18,@sweatsXstew Nah i knew it wasn’t you tracking had it at my post office since Tuesday,326572763.0,None_Otha30,0.0,0.0,,,,
Michigan,0,['beer'],0,0,2020-02-11 04:31:56+00:00,1.2270878499266929e+18,@Warhogs56 @NYCSunDevil Just super cold and unwelcoming.  Usually when I walk around with beer and try to find a ta… https://t.co/HBlajEygeo,3243947276.0,JPop942,0.0,1.0,,,,
Michigan,0,['posts'],0,0,2020-05-04 17:57:38+00:00,1.257368804147028e+18,I hate that insta shows me posts from like a month ago and I don’t realize it until I like it 😭😭,3493022601.0,lauren_murphy07,1.0,8.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['cook'],0,0,2020-06-16 13:48:05+00:00,1.2728886821026202e+18,"@the_FF_engineer @MyFantasyLeague @JohnBoschFF Great job, Kevin! Wow, someone got Cook at 30?!?!",15938173.0,CuteChubbyGuy,0.0,2.0,,,,
Michigan,0,['read'],0,0,2020-03-10 17:04:24+00:00,1.2374240740680458e+18,@EricKlemstein @clark_deondre @politiwars @BoKnowsNews @JoeBiden @CBSNews Did you even read the article? It gives t… https://t.co/EZ03AZumsO,14673374.0,twinsmom60,0.0,0.0,,,,
Michigan,0,['baked'],0,0,2020-04-11 08:11:43+00:00,1.2488864311137198e+18,The cookies I got need to be baked 😩 ion feel like it ! But I found a kit Kat ice cream !!! Let’s gooooo😆,220532148.0,__AlexusHatcher,0.0,0.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['reading'],0,0,2020-04-15 15:11:53+00:00,1.2504417220787487e+18,@aarrnnaaee Thank you so much for reading ❤️❤️❤️,2926421761.0,LadyyWinston,0.0,0.0,,,,
Michigan,0,['cook'],0,0,2020-05-22 00:57:39+00:00,1.2636351006941225e+18,@RealMattCouch He's welcome in Michigan any time.  I'll even cook dinner for him.  I love our president 💞💞💞💞,21719836.0,shirtail,0.0,0.0,,,,
Michigan,0,['gaming'],0,0,2020-04-27 18:47:17+00:00,1.2548445832651448e+18,glad i bought gaming and oil stonks a few weeks ago when they said stay away from them. 🙄😴,428467437.0,LongjohnJungle,0.0,0.0,"[[-85.787954, 42.915342], [-85.661793, 42.915342], [-85.661793, 43.059577], [-85.787954, 43.059577]]",United States,"Walker, MI",city
Michigan,0,['watched'],0,0,2020-05-15 06:39:32+00:00,1.261184421069312e+18,I just watched HTGAWM and I cried the whole episode that shit was so damn good. 😂,349313284.0,ICanOnlyBeMe_18,0.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['watch'],0,0,2020-06-22 00:28:21+00:00,1.2748617500226314e+18,What? What did I just watch?!?!? Wow. https://t.co/enq6WETBGb,27676989.0,Brian_Da_Artist,0.0,0.0,,,,
Michigan,0,['read'],0,0,2020-06-12 15:08:53+00:00,1.2714594641856102e+18,@TigsTown Haha just wanted to bring it to light. Pretty excited to read anything I can about this class. I don't ev… https://t.co/fTk37GDZDH,43568342.0,UMBiscuit,0.0,0.0,,,,
Michigan,0,['watched'],0,0,2020-06-02 01:18:11+00:00,1.2676265332728504e+18,@realarchbernard Damn. I just watched this clip because you mentioned that and yikes.,9942702.0,Ben_M_Berry,0.0,1.0,,,,
Michigan,0,['zoom'],0,0,2020-04-19 01:19:53+00:00,1.251681895290671e+18,Narrator: After her last order Liz was eating cereal during almost every Zoom call for about 4 days. https://t.co/Z3KXxjrkzk,14506906.0,lizgross144,0.0,6.0,"[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]",United States,"Wisconsin, USA",admin
Michigan,['meeting'],['zoom'],0,0,2020-05-01 19:32:07+00:00,1.2563054167635722e+18,An awesome #TeamSCSM #Zoom meeting! #SocialMediaStrategy #FridayVibes @zoom_us https://t.co/gpXAHPyqRo,17838792.0,stonycreekmedia,0.0,2.0,"[[-85.047239, 41.920833], [-84.941701, 41.920833], [-84.941701, 41.976069], [-85.047239, 41.976069]]",United States,"Coldwater, MI",city
Michigan,0,['read'],0,0,2020-06-07 12:14:38+00:00,1.2696036724697702e+18,@paigedoesitall @SusanCarmona1 Will you read the article and see all the love words that a lawyer just want to talk… https://t.co/hqxM1y7ILy,547112849.0,hippieal,0.0,1.0,,,,
Michigan,0,['watch'],0,0,2020-04-01 13:26:03+00:00,1.2453416579078144e+18,"@IanRiccaboni @ringofhonor Can only see individual matches, how do you watch the shows in full?",43013611.0,cefjiggz,0.0,0.0,,,,
Michigan,0,['reading'],0,0,2020-03-20 15:26:42+00:00,1.2410233682892923e+18,@AlexNoir313 The Lions reading your comment https://t.co/15v8mADQZo,1318493324.0,Brad_Marr,0.0,2.0,,,,
Michigan,0,"['read', 'read']",0,0,2020-01-05 21:31:29+00:00,1.2139360796000707e+18,@HelmerGreg Can’t wait to read it and give Haleigh a copy to read as well. Congratulations Greg. Proud moment.,3043866752.0,JWinskas,1.0,2.0,"[[-86.339696, 43.201538], [-86.144095, 43.201538], [-86.144095, 43.264395], [-86.339696, 43.264395]]",United States,"Muskegon, MI",city
Michigan,0,['posted'],0,0,2020-02-10 22:02:05+00:00,1.2269897417380127e+18,Just posted a photo https://t.co/pJKhgxuMm4,3401506780.0,Ace_OFFO,0.0,0.0,,,,
Michigan,0,['read'],0,0,2020-04-05 04:32:54+00:00,1.2466570389078548e+18,@GiveMeStein replace the moon with an alien and you’ve read my mind,1471404822.0,bananagutz,0.0,0.0,,,,
Michigan,0,['post'],0,0,2020-01-20 23:43:02+00:00,1.2194050006753812e+18,Watch @ClareMeans's broadcast: #Singing on #SantaMonicaPier !🌊🎡 New post on IG!💜 #busking #retweet #originals… https://t.co/yVV0jXJhbn,9.686236258122179e+17,smolmusikan777,0.0,1.0,,,,
Michigan,0,['watching'],0,0,2020-04-24 13:15:16+00:00,1.2536738673374413e+18,We salute the @HPUMensLax  seniors.  We have had the pleasure of watching Luke Cappetto play since he was in 8th gr… https://t.co/kh8So36dI4,1854513697.0,StinsonMellor,1.0,9.0,"[[-83.209206, 42.5337815], [-83.0868811, 42.5337815], [-83.0868811, 42.624224], [-83.209206, 42.624224]]",United States,"Troy, MI",city
Michigan,0,['reading'],0,0,2020-03-19 02:43:12+00:00,1.2404688399236833e+18,What am I doing to soothe my anxiety tonight? Reading Frederick Jackson Turner’s ‘the frontier in american history’… https://t.co/QDtOth7WiN,27933813.0,SomeCallMeCoach,0.0,0.0,"[[-83.661476, 42.165629], [-83.542129, 42.165629], [-83.542129, 42.3257971], [-83.661476, 42.3257971]]",United States,"Ypsilanti, MI",city
Michigan,0,['read'],0,0,2020-04-21 14:49:38+00:00,1.252610452846252e+18,@ClaymoreJ79 I know his half brother was exiled and died (murdered?). From what I have read it is a very patriarchi… https://t.co/apj3glMxd4,90319504.0,StJohnsPriest,0.0,0.0,"[[-82.946829, 42.3580237], [-82.912008, 42.3580237], [-82.912008, 42.394824], [-82.946829, 42.394824]]",United States,"Grosse Pointe Park, MI",city
Michigan,0,['watch'],0,0,2020-01-17 03:14:24+00:00,1.2180086411120394e+18,@RogueRDG Right?!?  Nice price point for everyday watch,202704316.0,dug1200,0.0,0.0,"[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]",United States,"Chicago, IL",city
Michigan,0,['beer'],0,0,2020-05-01 18:16:26+00:00,1.256286373826437e+18,might get some beer after work and stare at the sun,1606302493.0,AndreBB24,0.0,9.0,"[[-85.649602, 42.215555], [-85.481775, 42.215555], [-85.481775, 42.365493], [-85.649602, 42.365493]]",United States,"Kalamazoo, MI",city
Michigan,0,['read'],0,0,2020-06-04 04:21:30+00:00,1.268397440954237e+18,"Two words: toad venom.
That has to be enough to get you to read this one. https://t.co/kHb2GHcEnD",55243496.0,Going4theGreen,0.0,1.0,"[[-81.391247, 42.824496], [-81.106326, 42.824496], [-81.106326, 43.073185], [-81.391247, 43.073185]]",Canada,"London, Ontario",city
Michigan,0,['post'],0,0,2020-07-07 15:34:12+00:00,1.2805255326275994e+18,@CampauLouis Guild bought the lot right next to your trading post. I bet you were there a lot!,3901438540.0,ToursAroundMI,0.0,1.0,"[[-85.751406, 42.883679], [-85.530877, 42.883679], [-85.530877, 43.029144], [-85.751406, 43.029144]]",United States,"Grand Rapids, MI",city
Michigan,0,0,0,['stay at home'],2020-04-05 15:00:51+00:00,1.246815068374864e+18,"Which stupid ass governors are not issuing stay at home orders?  If they don’t immediately, do not send government… https://t.co/iGvMJVv52K",7.40643855385514e+17,nomosnowguy,0.0,0.0,,,,
Michigan,0,['netflix'],0,0,2020-05-15 19:43:40+00:00,1.2613817543818977e+18,"Azula, Mai, and Ty Lee in Mean Girls #Azula #Mai #TyLee #AvatarTheLastAirbender AVATAR IS ON NETFLIX @GreyDeLisle https://t.co/PlgcGzxxXd",8.104331562810819e+17,Drdoftheworld,0.0,1.0,"[[-83.209206, 42.5337815], [-83.0868811, 42.5337815], [-83.0868811, 42.624224], [-83.209206, 42.624224]]",United States,"Troy, MI",city
Michigan,0,0,0,['work from home'],2020-03-16 23:08:53+00:00,1.2396901263280497e+18,Like.. Are you sending me to work from home jfc,521834276.0,_kellymcfly,0.0,1.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,"['watched', 'netflix']",0,0,2020-07-14 04:19:20+00:00,1.2828924112539935e+18,I’ve watched like 10 episodes of bobs burgers in a row and I was wondering why Netflix hadn’t asked me if I was sti… https://t.co/ThGbfzPxf6,360402816.0,BZoods,0.0,3.0,,,,
Michigan,0,['clean'],0,0,2020-06-13 12:34:43+00:00,1.271783056777646e+18,"""the work that has gone into the garden"" is equivalent to that of my 4 y/o when asked to clean his room https://t.co/LYSIbI1mph",234013157.0,gbtiepolo1,0.0,2.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,['worship'],['watched'],0,0,2020-06-28 02:03:37+00:00,1.277060050574545e+18,"Just watched the video when I lead worship at Aunt Cathy’s how going. Whewwww. 

So many emotions.",38501400.0,KierraLanice,0.0,3.0,,,,
Michigan,0,['watch'],0,0,2020-03-16 22:01:59+00:00,1.239673291624702e+18,Things to Watch: Corona Stolen Valor https://t.co/80II3UELOu https://t.co/lvBxytWLkK,7.558111362604687e+17,LifeTakesBlog,0.0,2.0,,,,
Michigan,0,['posted'],0,0,2020-07-11 21:56:04+00:00,1.282071184612311e+18,Just posted a photo https://t.co/cUneh6F3bC,16582034.0,bigchappnasty,0.0,0.0,,,,
Michigan,0,['read'],0,0,2020-01-18 18:21:43+00:00,1.2185993646057595e+18,@SoftScofield oh wait i read that wrong,3126837106.0,katedarv,0.0,1.0,,,,
Michigan,0,['posted'],0,0,2020-03-12 02:09:54+00:00,1.23792374214946e+18,Just posted a photo https://t.co/j8NquMmI88,120619284.0,mariakutch,0.0,0.0,,,,
Michigan,0,['delivered'],0,0,2020-04-16 16:11:30+00:00,1.2508191126595625e+18,i want a smoothie delivered to me for my birthday 🥰,248238881.0,itsquinnnnnn,0.0,2.0,,,,
Michigan,0,['posted'],0,0,2020-03-04 12:03:44+00:00,1.235174081185497e+18,Just posted a photo https://t.co/g5BOpYjhns,716448277.0,_teamfit,0.0,0.0,,,,
Michigan,0,['amazon'],0,0,2020-03-27 19:13:35+00:00,1.2436171808323666e+18,This is how Amazon will beat Google. https://t.co/FJ4cEL1ExS,3097049928.0,fakeassradio,2.0,2.0,,,,
Michigan,0,['cooking'],0,0,2020-07-14 17:05:43+00:00,1.283085279759405e+18,@TaytheMechanic Have em cooking in the sun now.,711349388.0,HectorsShop,0.0,2.0,,,,
Michigan,0,"['posted', 'post']",0,0,2020-06-16 18:28:13+00:00,1.2729591806689157e+18,** my bad I didn’t add “ “ to this . This was a question posted on Facebook under a post.,22741871.0,BeeBrownPR,0.0,0.0,,,,
Michigan,0,['watching'],0,0,2020-06-14 04:49:09+00:00,1.2720282797011558e+18,Anyway now I’m at home drinking watching lady bird,7.373046586167132e+17,GUlDEDBYTHEMOON,0.0,1.0,,,,
Michigan,0,['xbox'],0,0,2020-02-16 06:02:01+00:00,1.2289224597993923e+18,Realest talks happen in Xbox live parties at 1am,885576642.0,Robert_Love70,0.0,2.0,"[[-84.320149, 43.574381], [-84.154385, 43.574381], [-84.154385, 43.697326], [-84.320149, 43.697326]]",United States,"Midland, MI",city
Michigan,['game'],['watching'],0,0,2020-03-21 00:08:57+00:00,1.241154797664944e+18,I started watching game of thrones last week. The show really good. I’m confused though a little bit,4926797853.0,Young____King1,0.0,0.0,,,,
Michigan,0,['clean'],0,0,2020-05-07 16:28:16+00:00,1.258433476723966e+18,I did my crazy woman full moon deep clean the house today and  my fit bit said I burned 949 calories in that hour 🤯💪 #GetItGirl 🌕 🧼 🧽  🧹,25448236.0,kendrachantelle,0.0,15.0,"[[-86.741486, 36.284657], [-86.670534, 36.284657], [-86.670534, 36.382168], [-86.741486, 36.382168]]",United States,"Goodlettsville, TN",city
Michigan,0,['deliver'],0,0,2020-05-21 15:48:32+00:00,1.2634969076047995e+18,"@Toniob38 @FedEx You have communicated, @FedEx, that should a white employee ever be required to deliver a package… https://t.co/KfWCBaodn1",1.0122775509015306e+18,BitterbatC,0.0,0.0,,,,
Michigan,0,['tequila'],0,0,2020-02-16 03:24:12+00:00,1.2288827460823163e+18,@DailyCaller Must have been her Tequila day.....,404432816.0,Dachsygirl67,0.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,['read'],0,0,2020-04-18 13:17:41+00:00,1.2515001483514757e+18,And this piece on MySchool@Kent is also a must read in this time of Covid-19 and online learning.… https://t.co/4h0IgYedm7,1320819458.0,SNNKent,0.0,0.0,,,,
Michigan,0,['watch'],0,0,2020-04-29 01:41:41+00:00,1.255311261597868e+18,I’m not going to lie I can watch the “Rockstar” tik toks all day....it’s bad how much time I can waste on this app,845754530.0,S_Koski9,0.0,0.0,"[[-82.859608, 42.630077], [-82.756103, 42.630077], [-82.756103, 42.719944], [-82.859608, 42.719944]]",United States,"Chesterfield, MI",city
Michigan,0,['watch'],0,0,2020-03-27 15:32:32+00:00,1.2435615495513416e+18,@JAB069 @QTAnon1 You had to watch Shawshank,1.0214059360266404e+18,PaulIron4,0.0,0.0,"[[-90.4181075, 41.696088], [-82.122971, 41.696088], [-82.122971, 48.306272], [-90.4181075, 48.306272]]",United States,"Michigan, USA",admin
Michigan,0,"['watched', 'youtube']",0,0,2020-06-22 23:37:45+00:00,1.2752114051054756e+18,My first attempt at a cartoonized sketch. Literally watched a YouTube video about it today and immediately did the… https://t.co/NSwUsAMP17,109130484.0,aspiritualnegro,0.0,17.0,,,,
Michigan,0,['posts'],0,0,2020-04-27 13:56:42+00:00,1.2547714576970834e+18,R&amp;B Singer Sza Accidentally Posts SKIN BLEACH PILLS On Instagram https://t.co/BW7ogUW4W3,3156977472.0,crawford_sissy,0.0,0.0,,,,
Michigan,0,['read'],0,0,2020-06-25 21:04:16+00:00,1.2762599400262902e+18,We're hiring! Read about our latest job opening here: Automotive Accessory Installer - Commerce -… https://t.co/vh96gUGmBT,39726041.0,tmj_autojobs,0.0,0.0,"[[-83.488508, 34.1831507], [-83.43322, 34.1831507], [-83.43322, 34.2426532], [-83.488508, 34.2426532]]",United States,"Commerce, GA",city
Michigan,0,"['watching', 'watched']",0,0,2020-05-01 16:47:57+00:00,1.2562641039051776e+18,"@TheTreyMiguel @lildickytweets Just started watching that last night, watched every episode in one sitting. Had me dying!",62175277.0,AustinManix,0.0,1.0,"[[-83.316839, 42.355177], [-83.266134, 42.355177], [-83.266134, 42.442875], [-83.316839, 42.442875]]",United States,"Redford, MI",city
Michigan,0,"['amazon', 'amazon']",0,0,2020-07-10 22:17:39+00:00,1.2817142280264704e+18,"Want to land a job like ""Amazon Warehouse Associate - Weekend/Weekday Shifts Available"" at Amazon? Applicant tracki… https://t.co/ioPa1hW8h9",37580894.0,tmj_laborjobs,0.0,0.0,"[[-87.7135589, 41.5278074], [-87.6550728, 41.5278074], [-87.6550728, 41.5518504], [-87.7135589, 41.5518504]]",United States,"Flossmoor, IL",city
Michigan,0,['read'],0,0,2020-03-18 02:46:00+00:00,1.2401071537818993e+18,My draft tweets are so clutch. I just sent about 10 of them go read below 🤣😂😇😅😱,26917954.0,whoisyonni,0.0,0.0,"[[-83.288056, 42.255085], [-82.91052, 42.255085], [-82.91052, 42.450488], [-83.288056, 42.450488]]",United States,"Detroit, MI",city
Michigan,0,['posted'],0,0,2020-03-16 14:20:36+00:00,1.2395571821458227e+18,Just posted a photo https://t.co/8eRZwfnSyM,3752446527.0,Tavern101BC,0.0,0.0,,,,
Michigan,0,['amazon'],0,0,2020-07-06 02:03:06+00:00,1.2799590254934467e+18,@ekohmusic Pre ordered it on Amazon,2999755235.0,stoddardpatrick,0.0,1.0,,,,
