text_keywords_decreased,text_keywords_increased,text_phrases_decreased,text_phrases_increased,created_at,id,text,id_str,screen_name,retweet_count,favorite_count,coordinates,country,place_full_name,place,is_relevant,state
['games'],0,0,0,2020-03-17 20:33:41+00:00,1240013459464556546,"@matthewmercer Critical role is fantastic, but there are some other great d&amp;d live stream games on YouTube.  This i… https://t.co/S8T9OSNe6K",167592349,a99barnsey,0,0,,,,,,Alabama
['church'],0,0,0,2020-06-16 00:43:53+00:00,1272691331798835203,@DrRJKavanagh Heavily involved  in the church. His youth pastor knew of “phone diary”. Basically said God told him… https://t.co/NO4smx7HvF,1276336578,dvniels6,0,0,,,,,,Alabama
['rideshare'],0,0,0,2020-07-02 03:30:02+00:00,1278531351717666817,#Carpool #SaintPaul -&gt; #Brainerd rideshare #splitcosts #taketurns #sharecoffee #sharemusic https://t.co/2ca90zlMNh,87188071,carpoolworld,0,0,"[[-97.239256, 43.499362], [-89.483385, 43.499362], [-89.483385, 49.384359], [-97.239256, 49.384359]]",United States,"Minnesota, USA",admin,,Alabama
['airport'],0,0,0,2020-06-28 14:37:58+00:00,1277249890402340864,"Uncomfortable this morning? At 9AM at Montgomery Regional Airport it’s already 85°, with a completely ridiculous de… https://t.co/2eiF09XS6o",3131601137,RichThomasWX,2,15,,,,,,Alabama
['airport'],0,0,0,2020-01-21 19:46:20+00:00,1219707821895376905,Was able to snag a spot at a charging station at an airport. Feel like I've hit some kind of jackpot or something. https://t.co/QOUoxFo4WE,21967853,dbshoupe,0,1,,,,,,Alabama
['flying'],0,0,0,2020-03-14 02:57:27+00:00,1238660485702127619,"facts, shit be flying by 😭 https://t.co/Gunyi5wnyv",322265432,_ThatSmoothGuy,1,0,,,,,,Alabama
['bus'],0,0,0,2020-04-06 13:54:41+00:00,1247160804971069441,"@KerriganNena Ice cream, pizza and The Magic School Bus will waiting for ya",2953944117,champagnequan,0,1,,,,,,Alabama
['rideshare'],0,0,0,2020-07-02 16:45:01+00:00,1278731415228567553,#Carpool #QuinteWest -&gt; #Toronto rideshare #splitcosts #sharecoffee #sharemusic #sharefood https://t.co/zxhj0pB9bz,87188071,carpoolworld,0,0,"[[-77.752464, 43.992857], [-77.411432, 43.992857], [-77.411432, 44.314425], [-77.752464, 44.314425]]",Canada,"Quinte West, Ontario",city,,Alabama
['cafe'],0,0,0,2020-03-14 02:16:40+00:00,1238650223272099841,"“Call My Momma”🇯🇲🌊
(I’m on deck..next up)
#DjLORD #Extreme #Jamaica #Jump #Negril #RicksCafe @ Rick's Cafe https://t.co/KolMcHNfgZ",92186516,DjLORDofficial,0,3,"[[-78.3688776, 17.7057855], [-76.183028, 17.7057855], [-76.183028, 18.5250291], [-78.3688776, 18.5250291]]",Jamaica,Jamaica,country,,Alabama
['tennis'],0,0,0,2020-06-29 02:09:06+00:00,1277423817988636673,Chloe and Halle be setting their tennis court OUT! I love it! Every video you can’t even tell that they’re in their backyard,62374383,GNIK_SUIRAD,1,2,,,,,,Alabama
['restaurant'],['cook'],0,0,2020-06-21 19:38:08+00:00,1274788712350511104,"Click the link in our bio to see currently open #Hospitality jobs like ""Cook Restaurant Team Member"" at Boston Mark… https://t.co/cFbSb0Hvhc",29826574,tmj_jobs_other,0,0,"[[-72.647167, 41.633573], [-72.448097, 41.633573], [-72.448097, 41.740005], [-72.647167, 41.740005]]",United States,"Glastonbury, CT",city,,Alabama
['mass'],0,0,0,2020-01-19 22:51:40+00:00,1219029685654433792,@chrisjollyhale @titians Lifetime Chiefs fan...but this Baptist will be at your first Mass knowing somehow you must… https://t.co/gEX2OqQEfP,529014269,1DanLawson,0,1,,,,,,Alabama
['visit'],0,0,0,2020-04-21 21:16:34+00:00,1252707823651295233,Confinement means time to find places to visit when this shit is over... Here are some views of mosaics from the Vi… https://t.co/XFce45ABuv,552908118,fredericlecut,1,6,,,,,,Alabama
['office'],0,0,0,2020-05-27 15:52:20+00:00,1265672193171771396,@realDonaldTrump  It’s past time Mr President. The guys who held the office before you were do nothings when it com… https://t.co/ZSlH0pxcMc,23223062,patnmobile,0,0,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['games'],0,0,0,2020-04-23 01:48:17+00:00,1253138594828615680,@natedrinkard14 Both sides bitched ab having a second out back on the clock in previous games.,727644242881986560,lasater_nathan,0,0,,,,,,Alabama
['gym'],0,0,0,2020-01-26 21:00:16+00:00,1221538368355520518,Looking for extra motivation in the gym? #PersonalTraining is just what you need! Apply today for a professional pu… https://t.co/PgC61WVofl,318691557,AuburnCampusRec,0,1,,,,,,Alabama
['office'],0,0,0,2020-06-11 15:58:43+00:00,1271109616810831874,"My youngest son, sneaking into my office with some straight-up Solid Snake tactics. 👀 https://t.co/P34p0sU0pC",317317820,trentlmoore,0,8,,,,,,Alabama
['conference'],0,0,0,2020-06-30 13:25:16+00:00,1277956370957033472,DEVELOPING: @GovernorKayIvey to hold a press conference at 10 a.m. with @ALPublicHealth Dr. Scott Harris addressing… https://t.co/ig4H23tiS0,1737781596,StephenQ3340,8,4,,,,,,Alabama
['store'],0,0,0,2020-02-28 19:17:59+00:00,1233471427426312192,"Have you seen our giant tire?? It’s right out front of our store to let you know how confident we are in our low, l… https://t.co/OgDqjqtDnh",103170773,harbinauto,0,0,"[[-86.096764, 34.597525], [-85.995355, 34.597525], [-85.995355, 34.695664], [-86.096764, 34.695664]]",United States,"Scottsboro, AL",city,,Alabama
['travel'],0,0,0,2020-01-31 14:39:29+00:00,1223254478763319299,"Governmental (@ Pilot Travel Centers - @pilotflyingj in Nevada, MO) https://t.co/OWTaasuLmd",1322795732,trucker_derek,0,1,"[[-94.387542, 37.808026], [-94.317361, 37.808026], [-94.317361, 37.8637254], [-94.387542, 37.8637254]]",United States,"Nevada, MO",city,,Alabama
['game'],0,0,0,2020-07-13 02:50:57+00:00,1282507780717510656,Don’t compare yourself to people it’s a losers game.,2462048898,JusCallMeLani,0,8,,,,,,Alabama
['game'],0,0,0,2020-02-17 02:11:00+00:00,1229226711503556608,Sweeping a 4 game series 44-7 from a team that made the tournament last year is a pretty solid way to kick off the… https://t.co/MKYeEbWQSB,66345099,_CoachMcCay,0,13,"[[-85.48964023590088, 32.59965013716641], [-85.48964023590088, 32.59965013716641], [-85.48964023590088, 32.59965013716641], [-85.48964023590088, 32.59965013716641]]",United States,Samford Stadium-Hitchcock Field at Plainsman Park,poi,,Alabama
['game'],0,0,0,2020-01-01 19:22:44+00:00,1212454123846553600,wheww this football game really finna stress me out 😂,948740815391608832,jenell_mya,0,0,,,,,,Alabama
['conference'],0,0,0,2020-01-09 07:19:59+00:00,1215171342020087808,@CRigendorf And although I've been critical of the non-conference schedule and agree with you that we should've had… https://t.co/3bEXjly30m,838858753466302464,UARoundballGuy,0,0,,,,,,Alabama
['rideshare'],0,0,0,2020-06-26 19:30:01+00:00,1276598611057364993,#Carpool #Karachi -&gt; #Islamabad rideshare #splitcosts https://t.co/lSQYHDKQg6,87188071,carpoolworld,0,0,"[[66.95121, 24.802239], [67.133179, 24.802239], [67.133179, 25.007912], [66.95121, 25.007912]]",Pakistan,"Karachi, Pakistan",city,,Alabama
['drink'],0,0,['drink'],2020-02-21 05:20:17+00:00,1230723895788896259,Definitely had enough to drink,1156682233228513280,RashardDavis5,0,0,"[[-83.728243, 32.495868], [-83.554155, 32.495868], [-83.554155, 32.669392], [-83.728243, 32.669392]]",United States,"Warner Robins, GA",city,,Alabama
"['practice', 'game']",0,0,0,2020-01-04 00:58:55+00:00,1213263502716092423,Friday night practice for ⁦@TroyTrojansMBB⁩ ahead of tomorrow night’s game vs. the Ragin’ Cajuns. Getting better th… https://t.co/FeaDiTT9GW,48849831,barrymcknight,2,20,"[[-92.03890766975054, 30.218211298387004], [-92.03890766975054, 30.218211298387004], [-92.03890766975054, 30.218211298387004], [-92.03890766975054, 30.218211298387004]]",United States,Cajundome & Convention Center,poi,,Alabama
['camp'],0,0,0,2020-03-20 17:43:19+00:00,1241057749678673920,"@kyyledelaney @ufc True. If only Chad would have had a camp, instead of coming off the sofa!",1084867906708692992,MasterAugusta,0,0,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,,Alabama
['concert'],0,0,0,2020-06-25 06:53:04+00:00,1276045731246206977,The wait is almost over: Legends in Concert at OWA reopens July 1 | https://t.co/T6mFp7M8AV ⁦@LegendsConcert⁩ ⁦… https://t.co/bO1ZpxbuAJ,1136703040751144960,LegendsOWA,1,3,,,,,,Alabama
['flying'],0,0,0,2020-05-13 20:29:13+00:00,1260668443147280384,"I'm at Flying J - @pilotflyingj in Austinburg, OH https://t.co/mOU5t9NyGA",1322795732,trucker_derek,0,1,"[[-84.8203089, 38.403186], [-80.518626, 38.403186], [-80.518626, 42.327133], [-84.8203089, 42.327133]]",United States,"Ohio, USA",admin,,Alabama
['rideshare'],0,0,0,2020-06-16 00:45:02+00:00,1272691620064817152,#Carpool #Kawit -&gt; #Manila #EscoltaStreet rideshare https://t.co/LhlTQSaE2m,87188071,carpoolworld,0,0,"[[120.8838554, 14.4282291], [120.9311513, 14.4282291], [120.9311513, 14.4678223], [120.8838554, 14.4678223]]",Republic of the Philippines,"Kawit, Calabarzon",city,,Alabama
['rideshare'],0,0,0,2020-07-09 11:15:02+00:00,1281185084633083905,#Carpool #Islamabad -&gt; #Karachi rideshare 1 Seat offered #splitcosts https://t.co/XasP7qY2It,87188071,carpoolworld,0,0,"[[69.328873, 27.708226], [75.382124, 27.708226], [75.382124, 34.019989], [69.328873, 34.019989]]",Pakistan,"Punjab, Pakistan",admin,,Alabama
['games'],0,0,0,2020-01-01 18:22:46+00:00,1212439035391688704,@GeesTweets I only go to playoff games.,398418984,GregHulsey,0,2,,,,,,Alabama
['golf'],0,0,0,2020-06-27 19:05:56+00:00,1276954937931505665,Everyday we are seeing new #COVID19 spikes. Pence is painting a rosy picture and Donald is playing golf. These dang… https://t.co/drZKjaggtO,27538881,ebpersons,3,3,"[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]",United States,"Brooklyn, NY",city,,Alabama
"['trip', 'park']",0,0,0,2020-01-11 00:25:27+00:00,1215791799127760901,@HailStateFB No trip to the water park this summer,440556312,dttwllr,0,0,,,,,,Alabama
['shopping'],0,0,0,2020-06-08 19:15:42+00:00,1270072026645123074,@NICKIMINAJ Show Me Then...cause I’m tryna go shopping.,1358322566,issahendrixxx,0,0,"[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]",United States,"Atlanta, GA",city,,Alabama
['beach'],0,0,0,2020-01-31 22:50:29+00:00,1223378041725968392,Black beach April 2nd-5th room secured 🥳💖,1013423040879910912,ManyahGrider,0,0,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,,Alabama
['park'],0,0,0,2020-02-29 03:25:15+00:00,1233594052525875200,my only money making scheme rn: selling the box of Girl Scout cookies my mom sent me at Washington square park for $20,2216797962,chloe_frances14,0,10,"[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]",United States,"Manhattan, NY",city,,Alabama
['bar'],0,0,0,2020-01-13 03:26:13+00:00,1216562066384879618,"Beers with the boys after a dub (@ Applebee's Grill + Bar in Pelham, AL) https://t.co/jD5MsTzXg6",186955066,ljones5,0,1,"[[-86.832342, 33.243319], [-86.72688, 33.243319], [-86.72688, 33.352736], [-86.832342, 33.352736]]",United States,"Pelham, AL",city,,Alabama
['golf'],0,0,0,2020-06-04 01:20:51+00:00,1268351978792456193,"1.75 inch #hail near North Loup, NE A FEW STONES UP TO GOLF BALL SIZE... MOST SMALLER THAN QUARTERS. (GID) https://t.co/bFLTr83rVQ",275398567,StormerSite,1,0,"[[-104.053515, 39.9997506], [-95.30829, 39.9997506], [-95.30829, 43.001708], [-104.053515, 43.001708]]",United States,"Nebraska, USA",admin,,Alabama
['bar'],0,0,0,2020-01-21 20:29:37+00:00,1219718714712559618,"Me and the fellas are back at the Voodoo Lounge this Saturday!
1/25  - 10pm #tonyperdue #tmfp @ Voodoo Lounge Bar &amp;… https://t.co/CX82ie2uT0",15718665,TonyPerdue,0,0,"[[-86.7858813, 34.5784264], [-86.4369414, 34.5784264], [-86.4369414, 34.833627], [-86.7858813, 34.833627]]",United States,"Huntsville, AL",city,,Alabama
['stores'],0,0,0,2020-02-26 16:08:17+00:00,1232698910352781312,"You ain't in them trenches, that's fa sho 😂 hood corners stores where somebody grandma the cook&gt;&gt;&gt;&gt;&gt;&gt;… https://t.co/wNBjo6yWG9",1070688581402931200,_SlimWitDaLac,0,0,,,,,,Alabama
['visiting'],0,0,0,2020-04-10 20:24:54+00:00,1248708555525455872,"@DrWestAnthony @daveypretension @railoftomorrow When this whole thing is over, I’m visiting la.",3351911,stephsmith,0,1,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['visit'],0,0,0,2020-06-08 01:20:22+00:00,1269801409496612865,@IvanNuru Oh hell nawl not for good just to visit,265011091,obeyteejayy,0,0,"[[-89.7444626, 35.006217], [-89.640889, 35.006217], [-89.640889, 35.110826], [-89.7444626, 35.110826]]",United States,"Collierville, TN",city,,Alabama
['travel'],0,0,0,2020-02-04 19:18:44+00:00,1224774307034947589,If the #WCHA playoffs started this week: (6) Bowling Green would travel to (3) Northern Michigan for the first roun… https://t.co/d7gSJULY6p,710007672,rvallonBG,0,4,"[[-83.690916, 41.348047], [-83.6007019, 41.348047], [-83.6007019, 41.426132], [-83.690916, 41.426132]]",United States,"Bowling Green, OH",city,,Alabama
['visit'],0,0,0,2020-01-02 16:25:53+00:00,1212772007722528768,It’s only me but I’m seeing four shadows in the light my demons come and visit at night,1968009638,therealdjack_,0,0,"[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]",United States,"Montgomery, AL",city,,Alabama
['office'],0,0,0,2020-03-18 12:34:54+00:00,1240255355021598720,"@jonnywaistcoat As a Matt in an office with several Matts, we too have resorted to physical characteristic monikers… https://t.co/MWw0yxo2Ga",388428549,kayakingsmith,0,0,,,,,,Alabama
['stores'],0,0,0,2020-03-12 15:19:15+00:00,1238122390309257219,"I really think they’re going to put everything on lockdown. Stores, gas stations, etc. To the point where they don’… https://t.co/NLbq6a6KFS",293860205,KillaJay_25,1,0,"[[-88.301598, 30.523874], [-88.021513, 30.523874], [-88.021513, 30.843424], [-88.301598, 30.843424]]",United States,"Mobile, AL",city,,Alabama
['office'],0,0,0,2020-02-18 15:22:22+00:00,1229788251789152264,"@JonathanTurley So the FJA is trying to interfere in the running of the federal prosecutors office.  Is it just me,… https://t.co/iCx8EDcYdZ",863347885,richardcorriga1,0,2,,,,,,Alabama
['drink'],0,0,['drink'],2020-01-21 00:38:34+00:00,1219418975668514816,"egg: sunny side up or over easy.
steak: medium
milk: 2%
alcohol: Fireball or Jack Daniels
warm drink: caramel macch… https://t.co/PTCU8ahtTO",823712850745131008,queeryprofessor,0,1,"[[-86.274689, 35.3315441], [-86.16948, 35.3315441], [-86.16948, 35.415852], [-86.274689, 35.415852]]",United States,"Tullahoma, TN",city,,Alabama
['travel'],0,0,0,2020-04-02 13:48:31+00:00,1245709701351956481,"@jennapepe @mikiebarb I'm not. Was just pointing out I took this very seriously, but still had to travel more than… https://t.co/txx4TrBf4z",317317820,trentlmoore,0,3,,,,,,Alabama
['beaches'],0,0,0,2020-04-17 21:53:15+00:00,1251267507995971591,@JoyceWhiteVance Well now that Florida opened its beaches that will surely go up. 🤬,1196342481576574976,GaryLSauerJr,0,1,,,,,,Alabama
['beach'],0,0,0,2020-04-06 22:32:57+00:00,1247291229517340679,Any thoughts/advice as far as architecture goes on my first beach place/permanent residence? Was gonna ask ⁦… https://t.co/sRiT38CkbW,1114700551546122240,Nomad135710,0,5,,,,,,Alabama
['games'],0,0,0,2020-05-04 20:15:39+00:00,1257403539388796929,Me and billz get no games,2423972203,Tresean1k,0,0,,,,,,Alabama
['basketball'],0,0,0,2020-03-09 19:06:57+00:00,1237092526638747650,"Can one of you basketball ppl explain to me how Louisville is ranked 8 in NET and FSU 10? FSU w the better record,… https://t.co/6Z4B7pd9DP",2775311220,dfsnole,0,5,"[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]",United States,"Florida, USA",admin,,Alabama
['visit'],0,0,0,2020-03-24 02:25:07+00:00,1242276227429404679,@jadenamiya @Josh_JJay Honestly all it took for me was a visit to Tuskegee to know that it was home. I went to Fall… https://t.co/RBefvdqha9,3203523207,kyndaljc,0,3,,,,,,Alabama
['visits'],0,0,0,2020-01-22 20:35:06+00:00,1220082480947974144,@PauletteParis1 I'm wondering when the media will question him about 37 visits to the house of the demoncat money b… https://t.co/69dsgsHEnE,2280275852,PhillipMullinea,0,0,"[[-114.052999, 36.997905], [-109.041059, 36.997905], [-109.041059, 42.001619], [-114.052999, 42.001619]]",United States,"Utah, USA",admin,,Alabama
['bus'],0,0,0,2020-01-24 05:09:00+00:00,1220574198025871362,"When somebody text the group chat “who tryna make some money?” , you already know it’s finna be a bus load of assig… https://t.co/NvIRih1mjD",1090305077032701952,andre_jalen,0,0,,,,,,Alabama
0,0,['work out'],0,2020-06-26 03:59:08+00:00,1276364344830210054,I need to work out tomorrow .... like 4 miles,2436088634,Sheisshaylaa,0,0,,,,,,Alabama
['rideshare'],0,0,0,2020-06-30 12:30:02+00:00,1277942470400081920,#Carpool #Delhi -&gt; #Gurugram rideshare #splitcosts https://t.co/2mWGaVplgr,87188071,carpoolworld,0,0,"[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]",India,"New Delhi, India",city,,Alabama
['bar'],0,0,0,2020-05-23 13:32:26+00:00,1264187436227276801,@AURobUSA @WomenLonger @Hadtwohurt I used to do this for free bar tabs. 🙄 https://t.co/IfklNfrB4x,995688548748668928,ForeRumple,0,1,,,,,,Alabama
['beach'],0,0,0,2020-02-07 06:00:35+00:00,1225660607635972103,@domenicazumbo40 @KeithUrban you have to make it real.......I want to go to the beach with you,932465883548659712,DonnaRenda2,0,0,"[[-86.653157, 33.579698], [-86.542568, 33.579698], [-86.542568, 33.680085], [-86.653157, 33.680085]]",United States,"Trussville, AL",city,,Alabama
['basketball'],0,0,0,2020-03-05 03:35:37+00:00,1235408599406370817,"@BennettConlin 19-20 will go down as the craziest basketball year of all time. 

Is it March yet?
Madness!
#HilldrupMoveUp",1144429898787934208,bama_hoo,0,1,"[[-86.787976, 33.438729], [-86.691524, 33.438729], [-86.691524, 33.523633], [-86.787976, 33.523633]]",United States,"Mountain Brook, AL",city,,Alabama
['drink'],0,0,['drink'],2020-01-07 00:12:20+00:00,1214338946391584770,Alexa how soon after a root canal can I drink all the brown liquor in my apartment,141829948,chrisdadguy,0,0,"[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]",United States,"Tuscaloosa, AL",city,,Alabama
['drinking'],0,0,0,2020-06-29 02:43:01+00:00,1277432353762279424,the only downside to drinking so much water is how many times i have to fucking pee everyday,2362073815,nfruffin,4,4,,,,,,Alabama
['mass'],0,0,0,2020-05-07 17:59:18+00:00,1258456389502066692,"Leaning into a critically-weakened planet-destroying weapon designed for mass genocide is, certainly, one way to pl… https://t.co/v1tnLry3FG",16334969,MadisonU,0,6,,,,,,Alabama
['service'],0,0,0,2020-04-19 01:59:37+00:00,1251691896021360641,Thank You! @GlblCtzn For This. As A Front Service Clerk This Made My Day.Stay Safe And Be Blissed🙏🙏🙏 🙂… https://t.co/H9GfReUcGl,2272501387,awesome_malcolm,0,0,,,,,,Alabama
0,0,['go out'],0,2020-04-08 16:12:36+00:00,1247920286374264832,"@sarahskiles Absolutely. I've gained a lot of ground with coworkers, whom I hope go out to their families with info… https://t.co/5vSh6OrMnr",3436894287,rachelnix_poet,0,0,,,,,,Alabama
['trained'],0,0,0,2020-05-28 15:08:24+00:00,1266023526022201344,proficiency with their weapons while moving; as they trained entering  &amp; clearing buildings for potential threats. https://t.co/fKUJuQ1uEr,3027682163,mcsosheriffAL,0,4,"[[-86.59613037109375, 34.73837661743164], [-86.59613037109375, 34.73837661743164], [-86.59613037109375, 34.73837661743164], [-86.59613037109375, 34.73837661743164]]",United States,Madison County Sheriff's Department,poi,,Alabama
0,0,['go out'],0,2020-07-01 21:13:13+00:00,1278436520970588161,My air fryer gonna go out soon. I know it. I use it everyday almost. 😫,1628172824,jmarieg___,0,0,,,,,,Alabama
['game'],0,0,0,2020-02-26 03:38:04+00:00,1232510111949578240,"Herbert Jones has fouled out with 6:45 remaining in the game. That's a HUGE loss, especially with Petty on the benc… https://t.co/PLcOdmPdKj",719068742,_AlexByington,0,3,,,,,,Alabama
['drink'],0,0,['drink'],2020-01-10 21:40:00+00:00,1215750162217426944,"Night out , with plenty of drink.. where the boys at?",794598974,2RaF_,0,2,"[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]",United States,"New Orleans, LA",city,,Alabama
['concert'],0,0,0,2020-01-18 21:56:12+00:00,1218653340420231170,@jimullen All day everyday. April needs to hurry up. HP in concert!,1188467487031091200,deannamarsh751,0,1,,,,,,Alabama
"['barber', 'park']",0,0,0,2020-04-08 00:04:42+00:00,1247676708200878080,Seven years ago today. @indycar @ Barber Motorsports Park https://t.co/9Sr7UJmJPh,187752756,alleygroup,0,2,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['game'],['watching'],0,0,2020-01-19 18:55:12+00:00,1218970178270191621,Hahahaha the boys are watching @jdhoopers game from Friday night and I walk by to see Swain doing what?!?… https://t.co/5NkcbeoEO4,33406843,Stump4Troy,1,10,,,,,,Alabama
['beaches'],0,0,0,2020-04-27 18:39:02+00:00,1254842509039210497,@LouisVBelle Are all the beaches in Florida back open? Thought it was just a few counties,2275974465,TheMattRTR,0,1,,,,,,Alabama
['service'],0,0,0,2020-03-19 03:30:23+00:00,1240480712404467712,"I might hop in a dually , 12 speed , service department I’m still deciding I got real options.",2215322857,k_dontplay_,0,0,"[[-85.515405, 31.130472], [-85.334617, 31.130472], [-85.334617, 31.33397], [-85.515405, 31.33397]]",United States,"Dothan, AL",city,,Alabama
"['beach', 'camps', 'camp']",0,0,0,2020-06-30 10:49:44+00:00,1277917230030893056,"People often ask why I get up so early, esp at the beach or DISL camps... at camp, it’s to supervise S athletes who… https://t.co/8Qs1I6A9DZ",4839981491,mrshurstoes,3,5,,,,,,Alabama
['services'],0,0,0,2020-05-14 14:47:34+00:00,1260944850469507072,"While discussing COVID-19 updates, Scott states Humana provides free food services for medicare-eligible members an… https://t.co/Kz8qBpYHme",48546208,myAEA,3,1,,,,,,Alabama
['church'],0,0,0,2020-06-23 16:53:57+00:00,1275472173252128768,Drive-thru food giveaway. Greater Shiloh MB Church 2135 Jefferson Ave SW until 2p today. Census &amp; voter registration available.,14369399,mykelalvis,0,1,"[[-88.473228, 30.144425], [-84.888247, 30.144425], [-84.888247, 35.008029], [-88.473228, 35.008029]]",United States,"Alabama, USA",admin,,Alabama
['drink'],0,0,['drink'],2020-05-18 17:40:03+00:00,1262437808108638208,People say you can lead a horse to water but you can’t make it drink?!? Did anyone ask the horse if it was even thi… https://t.co/Z5hGpewXJP,874633369,coreyWDE,1,14,,,,,,Alabama
['conference'],0,0,0,2020-07-10 16:31:45+00:00,1281627179558637571,@UAburgerguy Exactly. Every athlete no matter what conference or division has put in extreme effort. Shouldn’t ever… https://t.co/kMROM48HCg,2697413396,katelyn_heffler,0,3,"[[-117.359298, 33.0606148], [-117.216549, 33.0606148], [-117.216549, 33.1823533], [-117.359298, 33.1823533]]",United States,"Carlsbad, CA",city,,Alabama
['meeting'],0,0,0,2020-01-09 22:40:56+00:00,1215403106965643264,"No harm in meeting prebudget ""3 MUSKTEERS"" ""RAHUL-PRIYANKA-SONIA"" SYNDICATE BANK OF GHARIBI IF 👎of Indian politics… https://t.co/hAneLNZ1Ym",714134571080687616,ThinURbut,0,0,"[[-85.06093, 32.3454008], [-84.9918, 32.3454008], [-84.9918, 32.531343], [-85.06093, 32.531343]]",United States,"Phenix City, AL",city,,Alabama
['training'],0,0,0,2020-05-15 13:28:12+00:00,1261287265134837760,@el_be_training @johndelf99 @coach_mel_redd Yep. Sometimes you can get really good at something without training it directly.,250459385,clh_strength,0,0,,,,,,Alabama
['store'],0,['grocery store'],0,2020-06-09 15:45:10+00:00,1270381430359629825,Going to the grocery store is a hazard.,1925162695,ForeverIamLady,0,0,"[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]",United States,"Charlotte, NC",city,,Alabama
['practice'],0,0,0,2020-07-08 19:01:59+00:00,1280940209010507782,It's time to dust off the cobwebs and get ready to compete!! Let me help you practice better- check out my ATTACKR… https://t.co/Qo88Wt4Du6,218559401,DrBhrettMcCabe,0,1,,,,,,Alabama
['rideshare'],0,0,0,2020-07-10 00:30:02+00:00,1281385154540257280,#Carpool #Calgary -&gt; #Banff rideshare #splitcosts https://t.co/Y0ezkxuues,87188071,carpoolworld,0,0,"[[-114.3160379, 50.84278], [-113.859664, 50.84278], [-113.859664, 51.212548], [-114.3160379, 51.212548]]",Canada,"Calgary, Alberta",city,,Alabama
['vacation'],0,0,0,2020-01-20 01:27:23+00:00,1219068875851124736,For the first time in 4 years my ex didn’t reach out when he saw me enjoying myself on vacation. You don’t know how nice that is.,1468219580,HannahKowal,0,7,"[[-84.348581, 33.825123], [-84.28156, 33.825123], [-84.28156, 33.923964], [-84.348581, 33.923964]]",United States,"Brookhaven, GA",city,,Alabama
['bus'],0,0,0,2020-03-25 13:46:28+00:00,1242810080384495617,MARTA to suspend bus fares starting Thursday https://t.co/bqiDE9BfUm via @11AliveNews,944308254183776256,ahyde110,0,1,"[[-84.2856677, 33.754915], [-84.250519, 33.754915], [-84.250519, 33.780942], [-84.2856677, 33.780942]]",United States,"Avondale Estates, GA",city,,Alabama
['shopping'],0,0,0,2020-02-14 21:44:42+00:00,1228434919220744192,Vestavia Hills shopping center sells for $3.7M https://t.co/SJWw9Vu7xF,928439125,BhamReal_Estate,0,0,,,,,,Alabama
['trip'],0,0,0,2020-06-29 19:13:16+00:00,1277681560603549705,@Azalialexi Is it a ladies only trip? Or is it an open invitation?? 🤔,1115005830280163328,KandaharKaptain,0,0,,,,,,Alabama
"['basketball', 'games']",0,0,0,2020-04-14 13:27:48+00:00,1250053141204271104,i really miss coaching them basketball games with @LockhartMeka 😭.,948740815391608832,jenell_mya,0,0,,,,,,Alabama
['trip'],0,0,0,2020-05-27 18:55:45+00:00,1265718352397455369,"@Delta Southernmost Point, Key West...missed our return trip in early May.  Soon... https://t.co/inWIGh5kZl",25903724,tedwards0707,0,0,"[[-81.7974729090929, 24.546505911168293], [-81.7974729090929, 24.546505911168293], [-81.7974729090929, 24.546505911168293], [-81.7974729090929, 24.546505911168293]]",United States,Southernmost Point Buoy,poi,,Alabama
